SKU,avg_daily_demand,std_daily_demand,lead_time_days,safety_stock_units,reorder_point_units
2684,2.0833333333333335,2.8431203515386634,7,12,27
2686,4.0,3.478505426185217,7,15,43
26876,18.0,16.97056274847714,7,74,200
26885,2.5172413793103448,2.8109567468234573,7,12,30
26886,1.0,0.0,7,0,7
26889,1.6,0.5477225575051662,7,2,13
2689,3.9183673469387754,3.2776816927382635,7,14,41
269,5.666666666666667,6.993609161634003,7,30,70
2690,14.516666666666667,11.309950121526287,7,49,151
2692,5.425531914893617,4.857735565014987,7,21,59
26939,2.25,1.8929694486000912,7,8,24
2694,3.0555555555555554,1.9848633554183372,7,9,30
26943,4.230769230769231,3.8084925344045755,7,17,47
26944,4.375,5.804862493757158,7,25,56
26945,7.51063829787234,12.098998054861605,7,53,106
26947,2.823529411764706,1.94407092584244,7,8,28
26948,16.342105263157894,16.94709783938859,7,74,188
26949,11.272727272727273,12.570477847688961,7,55,134
2696,5.34,4.264758289200706,7,19,56
26966,12.444444444444445,10.739806066379147,7,47,134
2703,1.0,0.0,7,0,7
27033,1.6666666666666667,0.5773502691896257,7,3,15
2704,53.89655172413793,57.288953546273675,7,249,626
27042,13.434782608695652,12.330003467446652,7,54,148
27065,2.2,2.007130147392398,7,9,24
27097,3.090909090909091,3.5903912169719177,7,16,38
2710,1.0,0.0,7,0,7
2711,1.8333333333333333,0.9498941259817921,7,4,17
27111,1.7857142857142858,1.6256866681058633,7,7,20
2713,10.065217391304348,6.740926985093183,7,29,99
27138,12.0,8.48528137423857,7,37,121
2714,1.5555555555555556,1.130388330520878,7,5,16
27145,8.66,7.8288060444510075,7,34,95
27146,3.967741935483871,2.983106557128457,7,13,41
2715,1.0,0.0,7,0,7
27160,2.5,2.1213203435596424,7,9,26
2717,1.9411764705882353,1.0880365478290537,7,5,19
27176,3.064516129032258,1.8785718666222264,7,8,29
2719,1.0,0.0,7,0,7
272,5.1923076923076925,4.849900871310512,7,21,57
2721,6.972222222222222,12.39236195890981,7,54,103
27212,3.0,4.123105625617661,7,18,39
2722,4.34,3.5202620496149413,7,15,45
2723,10.88888888888889,10.038917980232556,7,44,120
27233,9.282051282051283,8.935289934178256,7,39,104
2727,1.2142857142857142,0.5789342235218394,7,3,12
2729,1.0,0.0,7,0,7
273,13.02127659574468,10.602479943087406,7,46,137
27303,5.846153846153846,5.58917403529011,7,24,65
2733,1.2857142857142858,0.4688072309384954,7,2,11
27330,5.59375,3.757653480221314,7,16,55
27331,3.962962962962963,2.7939699007447816,7,12,40
2734,1.6666666666666667,1.6761634196950514,7,7,19
27350,12.45,9.485805631288061,7,41,128
27351,21.95,18.02392477810479,7,78,232
27361,8.395348837209303,8.006365131163488,7,35,94
27368,6.0,5.69795284875776,7,25,67
2737,2.4482758620689653,2.097382840190394,7,9,26
27370,1.7692307692307692,1.2351684199496948,7,5,17
2739,1.0,0.0,7,0,7
274,1.375,0.7440238091428449,7,3,13
2740,7.6923076923076925,18.843144710055764,7,82,136
2741,1.0,0.0,7,0,7
2742,1.2352941176470589,0.43723731609760313,7,2,11
27429,3.847826086956522,3.3860326920017103,7,15,42
2743,8.0,9.899494936611665,7,43,99
27432,1.5,0.8944271909999159,7,4,14
27433,1.4545454545454546,0.9341987329938275,7,4,14
2746,1.7058823529411764,1.9610171430393253,7,9,21
27460,5.078947368421052,4.276785727543198,7,19,55
27461,35.758620689655174,35.32173444750293,7,154,404
2747,5.333333333333333,7.505553499465136,7,33,70
27472,2.3333333333333335,1.5932550136313828,7,7,23
2748,2.6470588235294117,2.7143409989946967,7,12,31
27488,12.0,6.0,7,26,110
2749,8.425925925925926,7.489872034203864,7,33,92
2750,1.0,0.0,7,0,7
27503,3.325,2.3684626627024086,7,10,33
2751,7.589285714285714,7.126842436653353,7,31,84
27512,5.425,4.695264936136493,7,20,58
27514,3.260869565217391,2.7833497037064046,7,12,35
27515,4.222222222222222,4.567657174470526,7,20,50
2752,26.586206896551722,35.010792562955025,7,152,338
27528,5.05,5.394685493978992,7,23,58
2753,17.87719298245614,24.197897027456296,7,105,230
2755,9.20754716981132,13.95233436570884,7,61,125
27556,1.75,1.0350983390135313,7,5,17
2756,13.140350877192983,12.840280644033596,7,56,148
27567,4.03125,4.075769272332565,7,18,46
2757,86.51666666666667,82.27269490957264,7,358,964
27579,1.2,0.4472135954999579,7,2,10
27581,5.238095238095238,5.761117616441813,7,25,62
2759,7.823529411764706,5.870965448213576,7,26,81
27591,2.1923076923076925,1.2655190482716814,7,6,21
27596,14.6,15.561824133769488,7,68,170
276,1.0,0.0,7,0,7
2760,20.82758620689655,21.5391426070497,7,94,240
2762,1.0,0.0,7,0,7
27644,23.607843137254903,24.591932361140348,7,107,272
2765,1.3333333333333333,0.5163977794943222,7,2,11
2767,2.942857142857143,2.113581531608445,7,9,30
27679,4.071428571428571,5.455615113232994,7,24,52
2769,3.40625,2.1829157033064597,7,9,33
2770,2.0434782608695654,1.491742753522787,7,6,20
2772,2.2580645161290325,1.7120697403140228,7,7,23
2773,1.0,0.0,7,0,7
27735,16.879310344827587,22.39053495690494,7,97,215
2776,1.25,0.5,7,2,11
2779,1.0,0.0,7,0,7
27797,4.666666666666667,6.3508529610858835,7,28,61
27798,3.076923076923077,3.8397382389415227,7,17,39
27799,3.730769230769231,3.317320512795739,7,14,40
278,4.0,0.0,7,0,28
2780,4.0,5.248809388804284,7,23,51
27801,2.7,1.9502431324996554,7,8,27
27802,3.3947368421052633,3.2511077004964934,7,14,38
27807,4.961538461538462,4.983819974523713,7,22,57
27808,4.935483870967742,5.092055798797232,7,22,57
2781,2.642857142857143,3.95371573736253,7,17,36
27813,8.166666666666666,8.167468834945824,7,36,93
27817,11.085106382978724,11.078435353412546,7,48,126
2783,11.7,10.201860913661532,7,44,126
27830,9.725,9.894280917368116,7,43,111
27831,14.5,11.619531553101163,7,51,152
27835,15.297297297297296,12.648813876901363,7,55,162
2784,1.5,0.8366600265340756,7,4,14
27854,30.95,23.90760817843473,7,104,321
27867,7.962264150943396,9.413497396641418,7,41,97
2787,3.085714285714286,2.1333683470516007,7,9,31
2788,12.27450980392157,11.389606545219284,7,50,136
2790,2.176470588235294,2.8773966992241236,7,13,28
27907,6.0,0.0,7,0,42
27911,2.35,1.8431951662948316,7,8,24
2792,47.69491525423729,88.54031893520526,7,385,719
2793,2.4285714285714284,2.7124053637210754,7,12,29
27932,2.8095238095238093,1.7781745588959377,7,8,28
27934,1.0,0.0,7,0,7
2794,9.981481481481481,10.132128500590623,7,44,114
2795,3.9555555555555557,4.342996219387735,7,19,47
2797,27.11764705882353,28.50869836300741,7,124,314
2800,2.8125,2.5328487085977245,7,11,31
2801,1.6,1.07496769977314,7,5,16
2802,1.935483870967742,1.1813970224827819,7,5,19
2803,2.3214285714285716,2.0557700445795186,7,9,25
28038,24.0,0.0,7,0,168
28039,5.133333333333334,3.6619016657365075,7,16,52
28069,30.24,29.55214001712629,7,129,341
28070,5.3,4.953868824114201,7,22,59
2808,1.4848484848484849,0.8337120351630757,7,4,14
28081,11.046511627906977,8.858553811811854,7,39,116
2809,3.75,5.5,7,24,50
28092,11.568181818181818,11.194678402004808,7,49,130
281,1.8,1.0,7,4,17
2810,2.2916666666666665,2.031901372706313,7,9,25
28114,9.621621621621621,10.502252010749755,7,46,113
2812,1.4285714285714286,0.7867957924694432,7,3,13
28122,3.5714285714285716,3.249175719646886,7,14,39
2813,1.7,1.888562063228706,7,8,20
28138,36.75609756097561,28.797378776379002,7,125,382
2814,1.8,1.3038404810405297,7,6,19
28146,1.625,0.806225774829855,7,4,15
28147,33.12068965517241,34.08095500793476,7,148,380
2815,1.368421052631579,1.01162829777814,7,4,14
28155,1.6,1.3416407864998738,7,6,17
28156,3.975,3.377812218672818,7,15,43
2816,2.2083333333333335,1.4135729219948652,7,6,21
28162,2.3636363636363638,2.2582221103264177,7,10,27
28163,10.08,15.685480091928513,7,68,139
2818,2.3333333333333335,1.6870547845739468,7,7,23
2820,1.0,0.0,7,0,7
2821,2.689655172413793,1.9839255508040126,7,9,28
28214,6.235294117647059,5.365765914598528,7,23,67
2822,3.46875,2.651650429449553,7,12,36
28223,1.894736842105263,1.5236920380774408,7,7,20
28238,4.9375,6.805773166003755,7,30,65
28239,4.358974358974359,4.653731832949708,7,20,51
28252,8.0,5.656854249492381,7,25,81
28258,6.742857142857143,5.152628439149555,7,22,69
2826,5.0,3.5355339059327378,7,15,50
28260,11.68,10.773057853284003,7,47,129
28262,7.333333333333333,6.04709648397682,7,26,77
28266,3.0,3.0087591427276736,7,13,34
28272,18.0,0.0,7,0,126
2828,2.103448275862069,1.5889086008552917,7,7,22
283,1.368421052631579,0.760885910252682,7,3,13
2830,5.382978723404255,4.618268033578415,7,20,58
28312,10.580645161290322,9.935707300936983,7,43,117
28313,12.0,0.0,7,0,84
28316,4.0,0.0,7,0,28
28317,2.0,0.0,7,0,14
2832,1.6666666666666667,0.5773502691896257,7,3,15
28323,1.0,0.0,7,0,7
2833,2.0,1.0,7,4,18
2834,26.372881355932204,23.951746250559655,7,104,289
2837,2.2857142857142856,3.401680257083045,7,15,31
2838,3.1666666666666665,2.0943206205804827,7,9,31
2839,1.4444444444444444,0.7047921864945658,7,3,13
284,1.5789473684210527,1.6437014284732228,7,7,18
2840,2.625,3.8521793460696654,7,17,35
2841,3.9722222222222223,3.6291369388099586,7,16,44
2842,1.3333333333333333,0.5773502691896258,7,3,12
2843,1.4375,1.5041608956491324,7,7,17
28457,15.235294117647058,15.206035953257663,7,66,173
28474,8.679245283018869,8.6819299186158,7,38,99
2849,1.0,0.0,7,0,7
28497,2.121212121212121,1.6155025486976136,7,7,22
2851,4.3076923076923075,5.297556282296825,7,23,53
2852,2.5,2.417607823077783,7,11,28
28538,3.0,0.0,7,0,21
2854,4.777777777777778,10.565572068341265,7,46,79
28548,8.195121951219512,6.285775656969958,7,27,84
2855,1.8666666666666667,2.8250579429371676,7,12,25
2856,2.4285714285714284,2.4407258873423,7,11,28
28578,3.8,1.4832396974191326,7,6,33
28579,11.90566037735849,13.662503643385252,7,59,142
2858,2.3333333333333335,1.5275252316519465,7,7,23
28580,5.5675675675675675,4.787370773077735,7,21,60
2859,4.85,4.270050741306634,7,19,53
28606,3.2857142857142856,2.5911938781738653,7,11,34
2862,3.1842105263157894,2.5453217622531956,7,11,33
2863,1.3846153846153846,1.3867504905630728,7,6,16
28658,21.551020408163264,25.718071811220117,7,112,263
2868,1.7777777777777777,1.7159383568311668,7,7,19
28681,4.869565217391305,4.256282653793743,7,19,53
28682,6.229166666666667,8.069484371022996,7,35,79
28690,4.857142857142857,7.3268369493622325,7,32,66
2873,1.0,0.0,7,0,7
28736,6.543478260869565,7.932231076757186,7,35,81
2874,1.125,0.3535533905932738,7,2,10
28753,12.0,0.0,7,0,84
2877,1.0,0.0,7,0,7
28775,11.153846153846153,8.034591207425885,7,35,113
2878,2.5789473684210527,3.6104137878224214,7,16,34
2879,5.666666666666667,4.47213595499958,7,19,59
2880,3.03125,3.805635676628256,7,17,38
2882,1.3571428571428572,0.49724515809884684,7,2,12
2884,2.6666666666666665,2.8867513459481287,7,13,32
28856,13.73076923076923,15.353501720550797,7,67,163
2886,4.107142857142857,4.094615124266628,7,18,47
28887,3.9523809523809526,3.0198722388770913,7,13,41
28888,5.069767441860465,5.248107817005547,7,23,58
28889,17.29824561403509,13.709961071478416,7,60,181
2889,17.108695652173914,23.410565763602996,7,102,222
28890,7.377358490566038,6.165120296706237,7,27,79
2890,7.115384615384615,6.46454537519801,7,28,78
28919,3.135135135135135,3.1986295864371717,7,14,36
2893,3.45,2.7358025119908387,7,12,36
2894,15.779661016949152,14.13856037714879,7,62,172
28943,6.0,0.0,7,0,42
28946,2.888888888888889,2.6360420991930207,7,11,31
28947,28.95,33.60257506274567,7,146,349
2897,1.5,0.7977240352174656,7,3,14
2898,9.615384615384615,7.292633527796325,7,32,99
28980,1.0,0.0,7,0,7
28983,3.04,1.9891371663780923,7,9,30
28984,1.411764705882353,0.7952062255644572,7,3,13
2899,2.896551724137931,2.4252367717430765,7,11,31
290,2.1666666666666665,1.9407902170679514,7,8,23
2902,2.918918918918919,2.9942387121713367,7,13,33
2903,6.0,0.0,7,0,42
29039,2.727272727272727,3.8233730942953787,7,17,36
2906,2.7058823529411766,3.235828832817663,7,14,33
29077,5.696969696969697,5.604043453641578,7,24,64
2908,2.066666666666667,1.667618775665584,7,7,21
29081,3.3142857142857145,4.247985187269431,7,18,41
2909,1.0,0.0,7,0,7
2910,2.111111111111111,3.3333333333333335,7,15,30
29112,3.05,2.910507280798134,7,13,34
29118,4.9714285714285715,7.602188981531857,7,33,68
2912,5.5813953488372094,4.578586588621172,7,20,59
29128,11.471698113207546,12.037767128731693,7,52,132
29129,2.2,1.4725559590832462,7,6,21
2913,5.5,6.363961030678928,7,28,66
29131,1.0,0.0,7,0,7
2915,1.3,0.9486832980505139,7,4,13
2916,1.0,0.0,7,0,7
29169,23.29310344827586,21.455795945928493,7,93,256
2917,6.519230769230769,6.140480867084816,7,27,73
2918,1.0,0.0,7,0,7
29182,3.1904761904761907,3.340943693315522,7,15,37
29192,2.8846153846153846,2.405442546841193,7,10,30
2920,1.7142857142857142,1.85756546332813,7,8,20
29205,1.0,0.0,7,0,7
2921,1.5,0.8366600265340756,7,4,14
29212,28.8,23.26348519869161,7,101,303
2922,5.666666666666667,7.234178138070235,7,31,71
2923,1.2222222222222223,0.5483188805533162,7,2,11
2924,7.6923076923076925,7.724517781861377,7,34,88
29248,65.5,60.303583825691675,7,262,720
2926,5.534883720930233,4.452654837869749,7,19,58
2929,4.571428571428571,8.202786982831768,7,36,68
2932,17.79310344827586,18.448371411685553,7,80,205
2933,1.4375,0.7274384280931734,7,3,13
2935,2.45,2.282081229238369,7,10,27
29352,3.857142857142857,2.3657215929737343,7,10,37
29353,3.090909090909091,2.368626101855168,7,10,32
29371,2.65,2.497893849668261,7,11,30
2938,1.3333333333333333,0.5,7,2,11
2939,1.5,0.5773502691896257,7,3,14
294,12.96774193548387,10.9132453803249,7,47,138
2940,2.2,1.2649110640673518,7,6,21
29400,2.7142857142857144,2.1712405933672376,7,9,28
29407,8.378378378378379,8.769743919203595,7,38,97
2942,1.6666666666666667,0.9660917830792959,7,4,16
29427,1.7222222222222223,0.9582800496696001,7,4,16
2943,1.0,0.0,7,0,7
29431,8.08108108108108,7.46613978192501,7,32,89
29433,3.142857142857143,4.0923407418313476,7,18,40
29434,3.0,4.153311931459037,7,18,39
2944,6.744186046511628,6.164773286897765,7,27,74
2945,1.4,0.9660917830792958,7,4,14
2946,1.7777777777777777,1.4232501627054275,7,6,18
29461,2.9655172413793105,2.4710142310495224,7,11,32
29469,6.0,0.0,7,0,42
29470,1.0,0.0,7,0,7
29472,1.5,0.7071067811865476,7,3,14
29477,6.2894736842105265,5.234541693647306,7,23,67
29489,3.08,1.9561867668161612,7,9,31
2949,1.4,0.8944271909999159,7,4,14
2951,6.558139534883721,4.968003937490749,7,22,68
2952,10.403508771929825,9.946032319334334,7,43,116
2953,3.0,0.0,7,0,21
2954,2.975,3.377812218672818,7,15,36
2955,2.0,1.7320508075688772,7,8,22
29558,1.0,0.0,7,0,7
2956,14.037037037037036,12.21036207483637,7,53,151
2957,5.405405405405405,5.0851606522172785,7,22,60
2958,4.568181818181818,4.211820173686869,7,18,50
2959,1.0,0.0,7,0,7
2960,3.2666666666666666,2.362542951017462,7,10,33
29616,6.382352941176471,5.482836613123102,7,24,69
29619,5.083333333333333,4.045279435871607,7,18,54
29620,1.3571428571428572,0.633323693776651,7,3,12
29621,3.1621621621621623,2.882066325799305,7,13,35
2964,24.0,0.0,7,0,168
29646,3.026315789473684,1.8378430675182895,7,8,29
29649,5.27027027027027,5.93318655552838,7,26,63
2965,5.7073170731707314,6.950697455791845,7,30,70
29650,4.24,2.681417535558384,7,12,42
2967,4.0256410256410255,3.2402662292113185,7,14,42
29676,1.0,0.0,7,0,7
2969,1.0,0.0,7,0,7
29691,4.310344827586207,3.106484557408699,7,14,44
29696,4.0,3.063431961806135,7,13,41
29714,3.0,0.0,7,0,21
2973,14.568627450980392,13.545855309962207,7,59,161
2974,1.0,0.0,7,0,7
2975,9.74468085106383,9.758982673963116,7,42,110
2976,1.75,0.9574271077563381,7,4,16
2978,4.666666666666667,6.3508529610858835,7,28,61
2979,2.53125,2.214095242290964,7,10,28
298,2.75,0.5,7,2,21
29810,3.206896551724138,1.9708466336074886,7,9,31
2982,2.1176470588235294,1.9000773978043788,7,8,23
29835,12.647058823529411,11.003315008508602,7,48,137
2985,1.4375,0.6291528696058957,7,3,13
2986,4.741935483870968,4.2502371850324145,7,18,51
2988,2.4210526315789473,1.6379218696900975,7,7,24
2989,3.411764705882353,7.681624368659045,7,33,57
2990,1.6363636363636365,0.7895420339517227,7,3,14
2991,1.7,0.9233805168766387,7,4,16
2992,3.4285714285714284,2.5004201327649187,7,11,35
2994,2.5357142857142856,1.4005856673692658,7,6,24
29942,4.882352941176471,3.188660836819089,7,14,48
2995,1.0,0.0,7,0,7
29955,2.0869565217391304,1.6763879860706166,7,7,22
2997,3.4285714285714284,3.154739442867026,7,14,38
29996,12.941176470588236,9.5725022107062,7,42,133
3002,1.0,0.0,7,0,7
3008,1.5714285714285714,0.7867957924694432,7,3,14
3009,2.6666666666666665,2.8867513459481287,7,13,32
3012,78.08333333333333,59.62319298094438,7,259,806
3015,2.0,0.0,7,0,14
3016,7.568627450980392,10.907345968586098,7,47,100
3020,6.4035087719298245,7.225598465383846,7,31,76
3022,4.0,0.0,7,0,28
3025,25.479166666666668,45.81971590099864,7,199,377
3030,1.0,0.0,7,0,7
3038,25.75,25.165637723568583,7,110,290
3039,6.425,5.443827367786051,7,24,69
304,1.0,0.0,7,0,7
3040,32.333333333333336,38.92133163828256,7,169,395
3041,15.701754385964913,20.4065508672029,7,89,199
3042,20.352941176470587,26.062097789250778,7,113,255
3045,12.685185185185185,12.432192044111256,7,54,143
3046,2.1,1.3337718577107005,7,6,21
305,12.862068965517242,13.03093253231813,7,57,147
3050,36.416666666666664,26.176902528540314,7,114,369
3053,2.0,1.1547005383792515,7,5,19
3054,12.789473684210526,11.902485997989276,7,52,142
3055,1.0,0.0,7,0,7
3058,3.3,4.105195680956922,7,18,41
30602,4.2745098039215685,5.440876515314602,7,24,54
3061,2.838709677419355,3.2465034954911967,7,14,34
3062,5.2727272727272725,11.306172891590922,7,49,86
30638,2.923076923076923,6.343783551130173,7,28,48
3065,4.05,2.9285347512832565,7,13,41
30656,5.861111111111111,5.6777902028255305,7,25,66
3070,1.6666666666666667,1.0289915108550531,7,4,16
30713,2.8333333333333335,3.2427074359478554,7,14,34
3072,8.2,12.264673751153033,7,53,110
30735,3.090909090909091,3.1306334504163527,7,14,36
3079,4.346938775510204,3.224586668655918,7,14,44
308,1.875,0.8345229603962802,7,4,17
3084,2.0,1.0,7,4,18
3085,29.716666666666665,27.88298288317226,7,121,329
3086,2.7142857142857144,2.9168367297359152,7,13,32
3089,19.576271186440678,20.550361511905756,7,89,226
3092,1.0,0.0,7,0,7
3095,2.0,1.4142135623730951,7,6,20
3096,9.0,0.0,7,0,63
3100,2.2142857142857144,1.499559018070729,7,7,22
3102,110.95,112.26126080695025,7,489,1266
3104,8.178571428571429,6.8890087500627795,7,30,87
31045,1.1111111111111112,0.3333333333333333,7,1,9
3107,2.7567567567567566,2.92883561813873,7,13,32
31070,4.655172413793103,4.4100199389650125,7,19,52
31075,3.176470588235294,2.789159687917829,7,12,34
31083,3.484848484848485,3.6238895895951018,7,16,40
311,2.3461538461538463,1.5985570416424355,7,7,23
31119,2.473684210526316,2.815994417857306,7,12,29
31120,1.5454545454545454,0.8201995322647245,7,4,15
31157,1.0,0.0,7,0,7
31160,7.25,5.956035508151288,7,26,77
31163,3.8684210526315788,3.3464063228159615,7,15,42
31172,2.56,1.8502252115170557,7,8,26
31176,1.5,0.7071067811865476,7,3,14
31186,11.186440677966102,8.567127584192617,7,37,115
31194,1.3333333333333333,0.5773502691896257,7,3,12
31195,3.3636363636363638,3.2022719207689803,7,14,38
3120,3.0,2.70801280154532,7,12,33
31200,7.105263157894737,6.817265337775331,7,30,80
31201,9.68421052631579,7.4764685375061015,7,33,101
31202,4.967741935483871,4.362597628078498,7,19,54
31203,5.775,4.938013199554489,7,21,61
31204,3.4285714285714284,5.680117627632042,7,25,49
3121,3.6129032258064515,2.6163259143926583,7,11,36
3123,10.236363636363636,11.095483960141816,7,48,120
31231,16.044444444444444,15.123665313846791,7,66,178
31233,5.527777777777778,5.090529644692393,7,22,61
3125,3.6363636363636362,2.815339475735806,7,12,37
31277,21.86046511627907,17.999446281627186,7,78,231
313,1.3,0.674948557710553,7,3,12
3131,1.0,0.0,7,0,7
31318,3.9375,4.625563028792639,7,20,48
31320,7.320754716981132,6.290327082438865,7,27,78
3133,15.661016949152541,17.18019124927825,7,75,185
31345,5.384615384615385,8.500377065543049,7,37,75
31346,2.032258064516129,1.5807987636580425,7,7,21
31347,3.4642857142857144,5.073402998916801,7,22,46
31349,18.92156862745098,17.38947168519492,7,76,208
31356,4.642857142857143,6.6864632810471045,7,29,62
3137,28.283333333333335,37.08126287624486,7,161,359
3138,3.6,2.2682212383731217,7,10,35
31384,4.121212121212121,3.0898783932136364,7,13,42
3139,7.0,11.055703117783663,7,48,97
31419,2.1785714285714284,1.944671188593597,7,8,23
31452,5.536585365853658,4.365189348559864,7,19,58
31454,13.913793103448276,9.686823176598633,7,42,139
31456,5.18,4.089259201411244,7,18,54
31458,4.0,2.5298221281347035,7,11,39
31465,40.66101694915254,38.56057043213226,7,168,453
31466,5.233333333333333,4.272472701902934,7,19,56
3147,8.325581395348838,13.726444637706683,7,60,118
31487,22.53448275862069,23.18893831666477,7,101,259
31488,21.620689655172413,20.835889740311483,7,91,242
31489,26.316666666666666,24.321638316435013,7,106,290
31493,14.672727272727272,13.503160872008952,7,59,162
31494,17.928571428571427,15.654052211786908,7,68,194
31496,12.0,0.0,7,0,84
31497,7.046511627906977,5.232469545207907,7,23,72
3150,15.0,16.19812675419067,7,70,175
31500,8.5,7.126898548936225,7,31,90
31501,3.25,4.487283619932473,7,20,43
31502,12.0,0.0,7,0,84
3151,1.125,0.3535533905932738,7,2,10
3152,1.5,0.5270462766947299,7,2,12
31522,1.0,0.0,7,0,7
31524,2.576923076923077,1.9219381243542035,7,8,26
3153,3.0,2.2124052165246,7,10,31
3154,14.620689655172415,17.144205287928276,7,75,177
31541,8.121951219512194,9.927726632898441,7,43,100
31542,8.333333333333334,8.449755853498953,7,37,95
31558,17.454545454545453,12.752673516489857,7,55,177
31561,3.5454545454545454,4.0441288746747865,7,18,43
31573,3.347826086956522,2.5692003646726334,7,11,34
3158,14.982758620689655,14.812857595725417,7,64,169
31581,3.5185185185185186,2.4237664645431236,7,11,36
3159,2.625,1.8794302499736801,7,8,26
3160,1.2727272727272727,0.6466697906828632,7,3,12
3161,13.68421052631579,13.768698837187662,7,60,156
31618,8.585365853658537,8.291488436210043,7,36,96
3162,34.15,31.716340759716292,7,138,377
31621,2.2777777777777777,1.4473324572571657,7,6,22
3163,1.5454545454545454,1.0357254813546264,7,5,16
3168,3.4864864864864864,3.9059898562024906,7,17,41
317,1.0,0.0,7,0,7
3170,1.3333333333333333,0.5773502691896257,7,3,12
3172,5.134615384615385,4.481022494282803,7,20,56
3174,4.378378378378378,4.32917333237441,7,19,50
3176,3.0294117647058822,2.6797251568437077,7,12,33
31787,6.685714285714286,4.831096749012518,7,21,68
31788,3.0,2.8284271247461903,7,12,33
31790,4.7,4.120177431733435,7,18,51
31796,3.4411764705882355,3.5521327479168803,7,15,39
3180,105.66666666666667,121.59556005869914,7,529,1269
3182,2.0,0.0,7,0,14
3183,4.48936170212766,3.9555813095880428,7,17,48
31847,3.0,2.511511956509924,7,11,32
3185,1.7142857142857142,1.0071175275436894,7,4,16
3186,3.6,4.774934554525329,7,21,46
31866,11.796296296296296,10.707746498697258,7,47,130
3187,3.0,2.449489742783178,7,11,32
31873,7.0,2.0,7,9,58
3189,3.6666666666666665,3.3439225741362764,7,15,41
319,1.0,0.0,7,0,7
31909,13.637931034482758,13.70580396441412,7,60,155
31910,4.214285714285714,4.3915503282684,7,19,48
31915,25.9,18.209422034964692,7,79,260
3193,1.5333333333333334,0.833809387832792,7,4,15
3194,9.622222222222222,12.896949760750141,7,56,123
3196,1.0,0.0,7,0,7
3197,6.964285714285714,5.012581572999489,7,22,71
31971,12.217391304347826,11.319428810635005,7,49,135
31972,1.0,0.0,7,0,7
31978,3.2,1.9235384061671346,7,8,30
3199,2.923076923076923,4.030333701269629,7,18,38
3201,4.695652173913044,4.381118909428358,7,19,52
3203,12.0,0.0,7,0,84
3204,2.6296296296296298,2.2727169126933,7,10,28
32054,10.4,11.017003175744254,7,48,121
32055,2.7222222222222223,3.3747427885527643,7,15,34
32065,4.913043478260869,3.9532845202468936,7,17,51
32074,3.6129032258064515,2.076494150482791,7,9,34
32084,5.424242424242424,11.087803837523186,7,48,86
3209,8.568627450980392,8.32167026974942,7,36,96
32090,5.6875,5.70476597580564,7,25,65
32107,4.837837837837838,3.7602712188936103,7,16,50
32108,18.313725490196077,17.397114928721294,7,76,204
32136,1.7222222222222223,0.8264420947336314,7,4,16
32137,4.15,3.641287458986775,7,16,45
32138,5.857142857142857,4.312382016410673,7,19,60
3216,15.89655172413793,14.800058860921848,7,64,175
3218,5.191489361702128,4.941564168280343,7,22,58
3219,21.547619047619047,18.431418537778104,7,80,231
3220,9.148936170212766,7.6271218670018675,7,33,97
32203,6.066666666666666,4.409498629200325,7,19,61
3221,10.641509433962264,10.575905743395152,7,46,120
32263,16.933333333333334,13.051224589165423,7,57,176
3227,23.10169491525424,20.021277401851012,7,87,249
32294,12.75,15.920229386026563,7,69,158
32296,2.0,0.0,7,0,14
323,1.3125,0.6020797289396148,7,3,12
3230,3.515151515151515,2.61152747593736,7,11,36
32303,2.2,1.2071217242444348,7,5,20
3231,6.788461538461538,6.7775191784441295,7,29,77
3233,2.3870967741935485,2.092485274417938,7,9,26
32338,1.7,1.2516655570345725,7,5,17
3234,6.673913043478261,6.17541486802875,7,27,74
3235,3.9347826086956523,3.3025389149901256,7,14,42
3236,3.0,3.1144823004794877,7,14,35
32367,11.680851063829786,11.271561720000054,7,49,131
32368,11.728813559322035,14.972193201323044,7,65,147
3237,4.564102564102564,4.6328056282563574,7,20,52
3238,22.23728813559322,23.908834742117637,7,104,260
3239,1.7037037037037037,1.324758753504107,7,6,18
3243,71.78333333333333,54.02732882428122,7,235,737
3244,22.52542372881356,20.298934855870534,7,88,246
3246,90.05,68.33899177343903,7,297,927
32479,6.767441860465116,6.30131206783962,7,27,74
3250,3.5,3.5355339059327378,7,15,40
32508,4.833333333333333,6.485211717013775,7,28,62
3253,52.21666666666667,44.1096828858901,7,192,558
32543,12.0,0.0,7,0,84
32545,15.228571428571428,12.276437771998355,7,53,160
32546,13.135135135135135,13.984440087631844,7,61,153
3257,15.305084745762711,12.305387434229266,7,54,161
32592,2.361111111111111,1.9878599803777184,7,9,26
32604,3.36,2.7970222261064235,7,12,36
32619,2.65,1.9269556026896006,7,8,27
32648,30.333333333333332,34.658462740693246,7,151,363
32649,9.654545454545454,7.9190772512827845,7,34,102
32650,3.7419354838709675,3.2758484085346384,7,14,40
32652,7.214285714285714,7.266816373698955,7,32,82
32669,1.0,0.0,7,0,7
32670,3.25,2.935714743061999,7,13,36
32675,7.795454545454546,8.275993709616191,7,36,91
32679,3.1481481481481484,2.8379801010808823,7,12,34
3268,6.0,4.358898943540674,7,19,61
3271,1.7142857142857142,1.4960264830861913,7,7,19
3272,18.666666666666668,17.225175374046753,7,75,206
32749,15.338983050847459,10.441314109215087,7,45,152
