SKU,avg_daily_demand,std_daily_demand,sales_days,EOQ_units,annual_demand_units,lead_time_days,safety_stock_units,reorder_point_units
25260,4.257142857142857,4.5136580778452275,35,476,906.4166666666666,7,20,50
25264,3.5833333333333335,3.512916126261048,24,178,523.1666666666666,7,15,40
25265,1.6,0.8944271909999159,5,48,48.666666666666664,7,4,15
25269,46.8235294117647,45.77584772884187,51,1907,14527.0,7,199,527
25279,1.3333333333333333,0.5773502691896257,3,20,24.333333333333332,7,3,12
25281,2.4444444444444446,2.3424729426782047,27,206,401.5,7,10,27
25282,2.0,1.744556751977294,24,175,292.0,7,8,22
25283,1.6666666666666667,0.8997354108424374,15,110,152.08333333333331,7,4,16
25285,2.1666666666666665,2.431412080640045,18,158,237.25,7,11,26
25286,3.782608695652174,7.792516933449857,23,236,529.25,7,34,60
25287,1.6,0.8432740427115679,10,81,97.33333333333333,7,4,15
253,13.685714285714285,12.869872316591886,35,1003,2913.9166666666665,7,56,152
2530,1.5,0.7071067811865476,2,13,18.25,7,3,14
2531,5.875,10.405859642221639,48,232,1715.5,7,45,86
25319,1.5,0.5477225575051661,6,92,54.75,7,2,12
2532,2.2777777777777777,1.6735153404648675,18,61,249.41666666666666,7,7,23
25335,1.5,0.7071067811865476,2,24,18.25,7,3,14
25337,3.3448275862068964,3.05047844103377,29,264,590.0833333333333,7,13,36
25338,3.5454545454545454,6.8463659902701135,11,97,237.25,7,30,55
25339,1.7647058823529411,1.0325582165612919,17,102,182.5,7,4,16
2534,3.918918918918919,2.8711048819649974,37,198,882.0833333333333,7,12,39
25340,2.3333333333333335,1.3026778945578592,12,117,170.33333333333331,7,6,22
25341,1.0,0.0,1,7,6.083333333333333,7,0,7
2535,1.1666666666666667,0.408248290463863,6,22,42.58333333333333,7,2,10
25353,1.5,0.7071067811865476,2,51,18.25,7,3,14
25373,10.45,7.571708475025252,40,651,2542.833333333333,7,33,106
25375,3.740740740740741,3.6856540239210713,27,351,614.4166666666666,7,16,42
25376,3.0,0.0,1,31,18.25,7,0,21
25381,1.625,1.407885953173359,8,96,79.08333333333333,7,6,17
25382,2.761904761904762,4.9487853247515385,21,198,352.8333333333333,7,22,41
25383,3.4,4.8270073544588685,5,104,103.41666666666666,7,21,45
25386,3.625,4.307385683749649,8,84,176.41666666666666,7,19,44
2539,2.0,0.0,1,35,12.166666666666666,7,0,14
254,1.6333333333333333,0.889917986664224,30,233,298.0833333333333,7,4,15
25411,1.4,0.8944271909999159,5,47,42.58333333333333,7,4,14
25415,1.625,0.8850612031567836,16,141,158.16666666666666,7,4,15
25416,1.5714285714285714,0.9759000729485332,7,58,66.91666666666666,7,4,15
25417,2.65,2.1343062474478063,20,184,322.41666666666663,7,9,28
25418,6.333333333333333,6.98212002188447,9,340,346.75,7,30,74
25419,5.775,6.124718727188987,40,433,1405.25,7,27,67
25421,1.5,0.5773502691896257,4,29,36.5,7,3,14
25422,1.0,0.0,1,39,6.083333333333333,7,0,7
25423,1.0,0.0,2,10,12.166666666666666,7,0,7
25426,1.3333333333333333,0.5773502691896257,3,49,24.333333333333332,7,3,12
25427,3.0,4.140393356054125,8,83,146.0,7,18,39
25428,1.75,0.9574271077563381,4,55,42.58333333333333,7,4,16
2543,2.206896551724138,1.1765357849219762,29,180,389.3333333333333,7,5,20
25444,3.5,3.5355339059327378,2,46,42.58333333333333,7,15,40
25445,1.0,0.0,1,25,6.083333333333333,7,0,7
25458,1.0,0.0,2,33,12.166666666666666,7,0,7
25459,1.0,0.0,1,19,6.083333333333333,7,0,7
25461,1.5,0.7071067811865476,2,16,18.25,7,3,14
25462,3.6470588235294117,3.2004135762153507,17,151,377.16666666666663,7,14,40
25465,4.0,3.968626966596886,9,85,219.0,7,17,45
25467,2.3846153846153846,3.5482028676139126,13,123,188.58333333333331,7,15,32
25482,2.823529411764706,2.038237416177488,17,197,292.0,7,9,29
25484,6.636363636363637,9.058253035323537,22,314,888.1666666666666,7,39,85
2549,2.945945945945946,3.1618028080506533,37,172,663.0833333333333,7,14,35
25496,4.842105263157895,4.775669329409193,19,249,559.6666666666666,7,21,55
25497,3.85,3.313052337267506,20,216,468.41666666666663,7,14,41
25512,2.6666666666666665,2.8867513459481287,3,46,48.666666666666664,7,13,32
25513,1.0,0.0,2,35,12.166666666666666,7,0,7
25514,3.090909090909091,3.7270509911871463,11,91,206.83333333333331,7,16,38
25522,13.217391304347826,13.730603358885357,46,1111,3698.6666666666665,7,60,153
25528,1.0,0.0,1,10,6.083333333333333,7,0,7
25531,4.033333333333333,4.230295769665589,30,243,736.0833333333333,7,18,46
25535,1.0,0.0,7,67,42.58333333333333,7,0,7
25537,2.25,1.8929694486000914,4,80,54.75,7,8,24
2554,2.8214285714285716,4.876653158852497,28,91,480.5833333333333,7,21,41
25544,1.5,0.7071067811865476,2,55,18.25,7,3,14
2555,1.0,0.0,6,28,36.5,7,0,7
25557,1.894736842105263,0.936585811581694,19,171,219.0,7,4,17
25562,1.5,0.8366600265340756,6,40,54.75,7,4,14
25563,5.666666666666667,6.3508529610858835,3,79,103.41666666666666,7,28,68
25564,1.0,0.0,2,16,12.166666666666666,7,0,7
25581,3.4482758620689653,3.728138245602639,29,368,608.3333333333333,7,16,40
25588,3.0,0.0,1,35,18.25,7,0,21
25594,1.0,0.0,1,22,6.083333333333333,7,0,7
25603,7.0625,5.315452215763445,32,391,1374.8333333333333,7,23,72
25609,6.571428571428571,5.652643713553946,7,153,279.8333333333333,7,25,71
25621,3.2857142857142856,2.194148061158525,21,276,419.75,7,10,33
25622,6.291666666666667,5.7216535058127835,24,409,918.5833333333333,7,25,69
25623,2.4545454545454546,1.7654696590094991,22,245,328.5,7,8,25
2563,2.1666666666666665,2.357715743980127,18,97,237.25,7,10,25
25643,1.8,1.5423836644690752,20,184,219.0,7,7,20
25647,2.9130434782608696,2.556863196793021,23,202,407.5833333333333,7,11,31
25649,11.895833333333334,10.549255460938554,48,761,3473.583333333333,7,46,129
25652,1.5,0.7071067811865476,2,58,18.25,7,3,14
25653,1.0,0.0,1,20,6.083333333333333,7,0,7
25689,6.28,5.711975723571194,25,461,955.0833333333333,7,25,69
25690,5.7727272727272725,5.388981864983917,22,293,772.5833333333333,7,23,63
25691,7.571428571428571,6.80102699994407,28,484,1289.6666666666665,7,30,83
25696,2.7,1.0593499054713804,10,181,164.25,7,5,24
2570,3.4074074074074074,2.678393020784884,27,118,559.6666666666666,7,12,36
25703,3.5757575757575757,3.010713194476342,33,346,717.8333333333333,7,13,38
25704,2.942857142857143,2.5889227505669923,35,311,626.5833333333333,7,11,32
25707,2.5,0.7071067811865476,2,41,30.416666666666664,7,3,20
25708,2.5384615384615383,1.8536173919925967,13,109,200.75,7,8,26
25711,10.53125,8.393485857420007,32,491,2050.083333333333,7,37,111
25714,2.35,1.5652475842498528,20,95,285.91666666666663,7,7,23
25715,1.4285714285714286,1.0894095588038442,14,90,121.66666666666666,7,5,15
25716,3.04,2.440628334398064,25,143,462.3333333333333,7,11,32
2572,1.0,0.0,1,15,6.083333333333333,7,0,7
25727,1.0,0.0,1,8,6.083333333333333,7,0,7
25741,24.0,0.0,1,85,146.0,7,0,168
25748,4.0,2.0,3,81,73.0,7,9,37
2577,3.0,1.4142135623730951,2,38,36.5,7,6,27
25777,3.1333333333333333,2.687561814311836,30,286,571.8333333333333,7,12,34
25789,1.8235294117647058,1.0145993123917845,17,177,188.58333333333331,7,4,17
25796,2.4615384615384617,1.6641005886756874,13,105,194.66666666666666,7,7,24
258,1.4,0.8944271909999159,5,50,42.58333333333333,7,4,14
2580,4.255813953488372,3.4578621475167624,43,245,1113.25,7,15,45
25802,6.837837837837838,6.668805963062126,37,507,1539.0833333333333,7,29,77
25808,10.875,9.370903360254763,48,728,3175.5,7,41,117
25817,1.8,1.0327955589886444,10,66,109.5,7,4,17
2582,3.361111111111111,2.84004806576808,36,271,736.0833333333333,7,12,36
25831,2.4782608695652173,1.6752086767540146,23,251,346.75,7,7,24
25832,11.333333333333334,10.83082022132519,51,766,3516.1666666666665,7,47,126
25838,2.9545454545454546,2.256783904824206,22,204,395.41666666666663,7,10,31
2584,1.6,0.8432740427115678,10,101,97.33333333333333,7,4,15
25846,5.222222222222222,4.3998392991773985,45,361,1429.5833333333333,7,19,56
2585,115.66666666666667,131.53844146074147,60,1916,42218.33333333333,7,572,1382
2586,64.08333333333333,56.76155647782493,60,3955,23390.416666666664,7,247,696
2587,11.982142857142858,11.89574571995242,56,656,4081.9166666666665,7,52,136
25879,1.9,1.5951314818673863,10,145,115.58333333333333,7,7,20
25883,9.151515151515152,12.45773156548076,33,315,1837.1666666666665,7,54,118
2589,77.48333333333333,114.37605113591886,60,1189,28281.416666666664,7,498,1040
2590,2.380952380952381,1.4642467630297062,42,161,608.3333333333333,7,6,23
2591,2.193548387096774,1.6210974644503369,31,137,413.66666666666663,7,7,22
25915,3.8846153846153846,3.1915754489207746,26,351,614.4166666666666,7,14,41
25917,2.1666666666666665,1.200490095997562,18,218,237.25,7,5,20
25918,4.521739130434782,4.357538558921782,23,356,632.6666666666666,7,19,51
25919,24.0,0.0,1,171,146.0,7,0,168
25925,1.1428571428571428,0.37796447300922725,7,50,48.666666666666664,7,2,10
2593,2.212121212121212,1.6725275737184377,33,159,444.0833333333333,7,7,22
25932,12.064516129032258,8.053717501340474,31,675,2275.1666666666665,7,35,119
25934,15.651162790697674,14.03207842075441,43,1012,4094.083333333333,7,61,171
2595,3.341463414634146,3.7457292754386358,41,304,833.4166666666666,7,16,39
2596,4.4,7.05691150575094,5,138,133.83333333333331,7,31,62
25963,3.5185185185185186,3.0302369845172477,27,253,577.9166666666666,7,13,38
25966,3.7142857142857144,3.567934799034132,28,185,632.6666666666666,7,16,42
2597,1.7727272727272727,1.0203555954301133,22,147,237.25,7,4,16
2598,6.808510638297872,6.539639326154671,47,479,1946.6666666666665,7,28,76
25984,4.085714285714285,4.461412520791176,35,440,869.9166666666666,7,19,48
25985,4.84,5.071817557181383,25,384,736.0833333333333,7,22,56
25992,3.558139534883721,2.657445296497365,43,379,930.75,7,12,37
25994,8.210526315789474,8.380020946683626,38,473,1898.0,7,36,93
25995,3.975,3.1662280397975127,40,440,967.25,7,14,42
2602,2.7857142857142856,2.061231973523904,28,126,474.5,7,9,28
2604,1.9166666666666667,1.017954755408103,24,75,279.8333333333333,7,4,17
2606,2.45,1.848897253129978,20,72,298.0833333333333,7,8,25
2607,4.155555555555556,3.680140533109346,45,322,1137.5833333333333,7,16,45
2609,3.4,2.415467399618693,30,219,620.5,7,11,35
26091,7.269230769230769,8.270228639501022,52,678,2299.5,7,36,87
26092,17.423076923076923,18.58878657754022,52,1175,5511.5,7,81,203
261,1.5,0.5345224838248488,8,106,73.0,7,2,12
2610,1.0,0.0,2,11,12.166666666666666,7,0,7
26104,2.6666666666666665,2.8867513459481287,3,25,48.666666666666664,7,13,32
2611,1.0,0.0,4,30,24.333333333333332,7,0,7
26134,2.4,1.7320508075688776,25,285,365.0,7,8,25
2614,1.0,0.0,2,20,12.166666666666666,7,0,7
26143,12.444444444444445,8.72907929834673,36,826,2725.333333333333,7,38,125
2615,7.840909090909091,6.958157941943522,44,1097,2098.75,7,30,85
2616,1.0,0.0,1,24,6.083333333333333,7,0,7
26163,2.5789473684210527,1.8653504131242176,19,210,298.0833333333333,7,8,26
2617,1.1,0.31622776601683794,10,37,66.91666666666666,7,1,9
2618,1.0,0.0,4,22,24.333333333333332,7,0,7
26181,15.146341463414634,29.216913744960944,41,917,3777.75,7,127,233
2619,3.175,2.4587624571139073,40,154,772.5833333333333,7,11,33
26219,1.9,1.5238839267549946,10,117,115.58333333333333,7,7,20
2622,2.9,1.9537761845488715,30,198,529.25,7,9,29
2623,7.4423076923076925,6.050161111251215,52,403,2354.25,7,26,78
26236,7.222222222222222,5.116422361159972,36,593,1581.6666666666665,7,22,73
2624,1.6875,1.0781929326423911,16,71,164.25,7,5,17
26247,1.5,1.0,4,38,36.5,7,4,14
26248,3.2,5.573747990954262,10,39,194.66666666666666,7,24,46
2625,2.0,1.3764944032233706,20,90,243.33333333333331,7,6,20
26250,4.333333333333333,3.975804012254584,39,313,1028.0833333333333,7,17,47
2626,12.0,0.0,1,271,73.0,7,0,84
2628,4.688888888888889,5.057947042311563,45,283,1283.5833333333333,7,22,55
26285,2.64,2.1579311079519354,25,100,401.5,7,9,27
2630,4.111111111111111,2.8663344214995248,36,218,900.3333333333333,7,12,41
2631,2.393939393939394,1.9675396110909993,33,114,480.5833333333333,7,9,26
2632,17.0,0.0,1,69,103.41666666666666,7,0,119
2636,2.56,2.615339366124404,25,106,389.3333333333333,7,11,29
2637,1.25,0.5,4,33,30.416666666666664,7,2,11
2638,1.3333333333333333,0.816496580927726,6,28,48.666666666666664,7,4,13
26383,54.166666666666664,47.008518515351334,42,1316,13839.583333333332,7,205,584
2639,1.6428571428571428,1.0082080720186268,14,63,139.91666666666666,7,4,16
26390,5.928571428571429,5.134693697298736,28,503,1009.8333333333333,7,22,64
26391,3.2857142857142856,2.865595960989652,28,374,559.6666666666666,7,12,35
26392,3.185185185185185,3.772746775708414,27,362,523.1666666666666,7,16,38
26395,10.151515151515152,11.211381527607369,33,673,2037.9166666666665,7,49,120
26396,12.0,0.0,1,156,73.0,7,0,84
26399,31.178571428571427,30.014001061842116,56,1631,10621.5,7,131,349
2640,6.135135135135135,4.308661574615087,37,248,1380.9166666666665,7,19,62
26426,5.947368421052632,5.326869007978797,38,289,1374.8333333333333,7,23,65
26427,6.529411764705882,5.1946084760308295,34,343,1350.5,7,23,69
26428,4.862068965517241,5.026530597958869,29,350,857.75,7,22,56
26429,1.7692307692307692,0.7250110520819842,13,59,139.91666666666666,7,3,15
2644,2.1,1.971346467912661,30,98,383.25,7,9,24
2645,13.418181818181818,13.51773993422321,55,530,4489.5,7,59,153
26456,10.568627450980392,9.602614023193444,51,906,3278.9166666666665,7,42,116
2646,10.296296296296296,9.029573277344252,54,339,3382.333333333333,7,39,111
26462,5.641025641025641,5.411912685952894,39,375,1338.3333333333333,7,24,63
26463,20.166666666666668,13.26798959988283,60,1357,7360.833333333333,7,58,199
2647,2.6153846153846154,2.6937724952954465,13,85,206.83333333333331,7,12,30
2648,4.3076923076923075,3.4039748140097856,39,352,1022.0,7,15,45
26497,1.8421052631578947,1.11868761873192,19,146,212.91666666666666,7,5,18
2650,3.5454545454545454,2.0670576365276494,11,138,237.25,7,9,34
26501,2.8,2.6076809620810595,20,185,340.66666666666663,7,11,31
26530,11.30952380952381,8.068269966697743,42,850,2889.583333333333,7,35,114
2654,3.764705882352941,2.310172806463171,34,232,778.6666666666666,7,10,36
2655,1.962962962962963,1.8288601216958462,27,136,322.41666666666663,7,8,22
26551,2.7837837837837838,1.548029843509613,37,239,626.5833333333333,7,7,26
26557,7.0285714285714285,6.951452299745014,35,408,1496.5,7,30,79
26558,2.1538461538461537,1.317339977145086,26,162,340.66666666666663,7,6,21
2656,18.685185185185187,16.41998790484476,54,701,6138.083333333333,7,71,202
2658,6.74468085106383,5.63941133647978,47,491,1928.4166666666665,7,25,72
2660,1.0,0.0,2,9,12.166666666666666,7,0,7
2661,4.033333333333333,10.63657753270268,30,149,736.0833333333333,7,46,74
2663,49.733333333333334,59.877520941704766,60,1100,18152.666666666664,7,261,609
26632,2.7586206896551726,2.098556858104995,29,349,486.66666666666663,7,9,28
2664,2.5555555555555554,1.671787006431081,27,222,419.75,7,7,25
26644,11.0,0.0,1,144,66.91666666666666,7,0,77
26646,3.857142857142857,6.90437033119818,14,209,328.5,7,30,57
2665,19.45,16.715389235316525,60,843,7099.25,7,73,209
26663,25.0,0.0,1,123,152.08333333333331,7,0,175
2667,1.7391304347826086,0.8100163468803816,23,149,243.33333333333331,7,4,16
2668,8.907407407407407,7.258744936785048,54,647,2926.083333333333,7,32,94
2670,1.0,0.0,4,25,24.333333333333332,7,0,7
2671,1.0,0.0,2,33,12.166666666666666,7,0,7
2672,33.220338983050844,31.44292464494893,59,3227,11923.333333333332,7,137,370
26732,14.408163265306122,13.800541002902351,49,784,4294.833333333333,7,60,161
26739,3.4285714285714284,3.479926739155598,14,108,292.0,7,15,39
26744,10.673913043478262,8.186857619450787,46,706,2986.9166666666665,7,36,111
2675,3.7,3.428388273496185,40,200,900.3333333333333,7,15,41
26755,4.944444444444445,4.461223567954249,54,466,1624.25,7,19,54
2676,6.277777777777778,4.724151782372481,54,508,2062.25,7,21,65
26779,5.2631578947368425,6.58287791547672,38,494,1216.6666666666665,7,29,66
2678,4.0476190476190474,4.958128979089479,42,214,1034.1666666666665,7,22,50
26787,6.2444444444444445,6.407224457791787,45,571,1709.4166666666665,7,28,72
2679,8.461538461538462,9.506368429846484,52,483,2676.6666666666665,7,41,100
2680,6.0,0.0,1,35,36.5,7,0,42
26811,14.666666666666666,14.3341085061704,6,473,535.3333333333333,7,62,165
26817,9.431034482758621,7.914259990155272,58,913,3327.583333333333,7,34,100
26818,3.657142857142857,4.721308748908612,35,286,778.6666666666666,7,21,47
2682,1.9615384615384615,1.3109010406821477,26,108,310.25,7,6,20
26821,13.897435897435898,9.155943918670284,39,812,3297.1666666666665,7,40,137
26826,12.0,0.0,1,110,73.0,7,0,84
26827,3.2888888888888888,3.1595614067190216,45,425,900.3333333333333,7,14,37
26828,3.7142857142857144,4.7509397566616824,7,156,158.16666666666666,7,21,47
2684,2.0833333333333335,2.8431203515386634,12,71,152.08333333333331,7,12,27
2686,4.0,3.478505426185217,41,229,997.6666666666666,7,15,43
26876,18.0,16.97056274847714,2,74,219.0,7,74,200
26885,2.5172413793103448,2.8109567468234573,29,211,444.0833333333333,7,12,30
26886,1.0,0.0,1,24,6.083333333333333,7,0,7
26889,1.6,0.5477225575051662,5,74,48.666666666666664,7,2,13
2689,3.9183673469387754,3.2776816927382635,49,351,1168.0,7,14,41
269,5.666666666666667,6.993609161634003,42,852,1447.8333333333333,7,30,70
2690,14.516666666666667,11.309950121526287,60,940,5298.583333333333,7,49,151
2692,5.425531914893617,4.857735565014987,47,272,1551.25,7,21,59
26939,2.25,1.8929694486000912,4,50,54.75,7,8,24
2694,3.0555555555555554,1.9848633554183372,36,159,669.1666666666666,7,9,30
26943,4.230769230769231,3.8084925344045755,26,164,669.1666666666666,7,17,47
26944,4.375,5.804862493757158,8,123,212.91666666666666,7,25,56
26945,7.51063829787234,12.098998054861605,47,586,2147.4166666666665,7,53,106
26947,2.823529411764706,1.94407092584244,17,167,292.0,7,8,28
26948,16.342105263157894,16.94709783938859,38,631,3777.75,7,74,188
26949,11.272727272727273,12.570477847688961,44,512,3017.333333333333,7,55,134
2696,5.34,4.264758289200706,50,292,1624.25,7,19,56
26966,12.444444444444445,10.739806066379147,45,754,3406.6666666666665,7,47,134
2703,1.0,0.0,4,46,24.333333333333332,7,0,7
27033,1.6666666666666667,0.5773502691896257,3,45,30.416666666666664,7,3,15
2704,53.89655172413793,57.288953546273675,58,6198,19016.5,7,249,626
27042,13.434782608695652,12.330003467446652,46,868,3759.5,7,54,148
27065,2.2,2.007130147392398,15,107,200.75,7,9,24
27097,3.090909090909091,3.5903912169719177,11,68,206.83333333333331,7,16,38
2710,1.0,0.0,2,33,12.166666666666666,7,0,7
2711,1.8333333333333333,0.9498941259817921,30,183,334.5833333333333,7,4,17
27111,1.7857142857142858,1.6256866681058633,14,71,152.08333333333331,7,7,20
2713,10.065217391304348,6.740926985093183,46,613,2816.583333333333,7,29,99
27138,12.0,8.48528137423857,2,135,146.0,7,37,121
2714,1.5555555555555556,1.130388330520878,9,41,85.16666666666666,7,5,16
27145,8.66,7.8288060444510075,50,766,2634.083333333333,7,34,95
27146,3.967741935483871,2.983106557128457,31,387,748.25,7,13,41
2715,1.0,0.0,2,22,12.166666666666666,7,0,7
27160,2.5,2.1213203435596424,2,30,30.416666666666664,7,9,26
2717,1.9411764705882353,1.0880365478290537,17,82,200.75,7,5,19
27176,3.064516129032258,1.8785718666222264,31,287,577.9166666666666,7,8,29
2719,1.0,0.0,3,43,18.25,7,0,7
272,5.1923076923076925,4.849900871310512,26,405,821.25,7,21,57
2721,6.972222222222222,12.39236195890981,36,226,1526.9166666666665,7,54,103
27212,3.0,4.123105625617661,7,65,127.75,7,18,39
2722,4.34,3.5202620496149413,50,346,1320.0833333333333,7,15,45
2723,10.88888888888889,10.038917980232556,54,488,3577.0,7,44,120
27233,9.282051282051283,8.935289934178256,39,857,2202.1666666666665,7,39,104
2727,1.2142857142857142,0.5789342235218394,14,83,103.41666666666666,7,3,12
2729,1.0,0.0,1,22,6.083333333333333,7,0,7
273,13.02127659574468,10.602479943087406,47,582,3723.0,7,46,137
27303,5.846153846153846,5.58917403529011,39,555,1387.0,7,24,65
2733,1.2857142857142858,0.4688072309384954,14,53,109.5,7,2,11
27330,5.59375,3.757653480221314,32,409,1088.9166666666665,7,16,55
27331,3.962962962962963,2.7939699007447816,27,317,650.9166666666666,7,12,40
2734,1.6666666666666667,1.6761634196950514,15,66,152.08333333333331,7,7,19
27350,12.45,9.485805631288061,60,711,4544.25,7,41,128
27351,21.95,18.02392477810479,60,944,8011.75,7,78,232
27361,8.395348837209303,8.006365131163488,43,699,2196.083333333333,7,35,94
27368,6.0,5.69795284875776,31,328,1131.5,7,25,67
2737,2.4482758620689653,2.097382840190394,29,157,431.91666666666663,7,9,26
27370,1.7692307692307692,1.2351684199496948,13,132,139.91666666666666,7,5,17
2739,1.0,0.0,4,31,24.333333333333332,7,0,7
274,1.375,0.7440238091428449,8,72,66.91666666666666,7,3,13
2740,7.6923076923076925,18.843144710055764,13,116,608.3333333333333,7,82,136
2741,1.0,0.0,4,26,24.333333333333332,7,0,7
2742,1.2352941176470589,0.43723731609760313,17,69,127.75,7,2,11
27429,3.847826086956522,3.3860326920017103,46,313,1076.75,7,15,42
2743,8.0,9.899494936611665,2,49,97.33333333333333,7,43,99
27432,1.5,0.8944271909999159,16,135,146.0,7,4,14
27433,1.4545454545454546,0.9341987329938275,11,110,97.33333333333333,7,4,14
2746,1.7058823529411764,1.9610171430393253,17,69,176.41666666666666,7,9,21
27460,5.078947368421052,4.276785727543198,38,485,1174.0833333333333,7,19,55
27461,35.758620689655174,35.32173444750293,58,1675,12616.833333333332,7,154,404
2747,5.333333333333333,7.505553499465136,3,35,97.33333333333333,7,33,70
27472,2.3333333333333335,1.5932550136313828,27,243,383.25,7,7,23
2748,2.6470588235294117,2.7143409989946967,17,41,273.75,7,12,31
27488,12.0,6.0,3,184,219.0,7,26,110
2749,8.425925925925926,7.489872034203864,54,571,2767.9166666666665,7,33,92
2750,1.0,0.0,3,29,18.25,7,0,7
27503,3.325,2.3684626627024086,40,367,809.0833333333333,7,10,33
2751,7.589285714285714,7.126842436653353,56,509,2585.4166666666665,7,31,84
27512,5.425,4.695264936136493,40,332,1320.0833333333333,7,20,58
27514,3.260869565217391,2.7833497037064046,23,232,456.25,7,12,35
27515,4.222222222222222,4.567657174470526,36,364,924.6666666666666,7,20,50
2752,26.586206896551722,35.010792562955025,58,694,9380.5,7,152,338
27528,5.05,5.394685493978992,20,334,614.4166666666666,7,23,58
2753,17.87719298245614,24.197897027456296,57,455,6198.916666666666,7,105,230
2755,9.20754716981132,13.95233436570884,53,487,2968.6666666666665,7,61,125
27556,1.75,1.0350983390135313,8,115,85.16666666666666,7,5,17
2756,13.140350877192983,12.840280644033596,57,551,4556.416666666666,7,56,148
27567,4.03125,4.075769272332565,32,362,784.75,7,18,46
2757,86.51666666666667,82.27269490957264,60,1451,31578.583333333332,7,358,964
27579,1.2,0.4472135954999579,5,34,36.5,7,2,10
27581,5.238095238095238,5.761117616441813,21,299,669.1666666666666,7,25,62
2759,7.823529411764706,5.870965448213576,51,589,2427.25,7,26,81
27591,2.1923076923076925,1.2655190482716814,26,147,346.75,7,6,21
27596,14.6,15.561824133769488,55,1113,4884.916666666666,7,68,170
276,1.0,0.0,10,57,60.83333333333333,7,0,7
2760,20.82758620689655,21.5391426070497,58,614,7348.666666666666,7,94,240
2762,1.0,0.0,1,15,6.083333333333333,7,0,7
27644,23.607843137254903,24.591932361140348,51,1105,7324.333333333333,7,107,272
2765,1.3333333333333333,0.5163977794943222,6,35,48.666666666666664,7,2,11
2767,2.942857142857143,2.113581531608445,35,81,626.5833333333333,7,9,30
27679,4.071428571428571,5.455615113232994,14,208,346.75,7,24,52
2769,3.40625,2.1829157033064597,32,154,663.0833333333333,7,9,33
2770,2.0434782608695654,1.491742753522787,23,120,285.91666666666663,7,6,20
2772,2.2580645161290325,1.7120697403140228,31,116,425.8333333333333,7,7,23
2773,1.0,0.0,1,111,6.083333333333333,7,0,7
27735,16.879310344827587,22.39053495690494,58,1092,5955.583333333333,7,97,215
2776,1.25,0.5,4,38,30.416666666666664,7,2,11
2779,1.0,0.0,12,78,73.0,7,0,7
27797,4.666666666666667,6.3508529610858835,3,115,85.16666666666666,7,28,61
27798,3.076923076923077,3.8397382389415227,13,221,243.33333333333331,7,17,39
27799,3.730769230769231,3.317320512795739,26,209,590.0833333333333,7,14,40
278,4.0,0.0,1,41,24.333333333333332,7,0,28
2780,4.0,5.248809388804284,41,221,997.6666666666666,7,23,51
27801,2.7,1.9502431324996554,30,146,492.75,7,8,27
27802,3.3947368421052633,3.2511077004964934,38,253,784.75,7,14,38
27807,4.961538461538462,4.983819974523713,26,561,784.75,7,22,57
27808,4.935483870967742,5.092055798797232,31,483,930.75,7,22,57
2781,2.642857142857143,3.95371573736253,14,87,225.08333333333331,7,17,36
27813,8.166666666666666,8.167468834945824,54,598,2682.75,7,36,93
27817,11.085106382978724,11.078435353412546,47,485,3169.4166666666665,7,48,126
2783,11.7,10.201860913661532,60,755,4270.5,7,44,126
27830,9.725,9.894280917368116,40,513,2366.4166666666665,7,43,111
27831,14.5,11.619531553101163,38,819,3351.9166666666665,7,51,152
27835,15.297297297297296,12.648813876901363,37,678,3443.1666666666665,7,55,162
2784,1.5,0.8366600265340756,6,106,54.75,7,4,14
27854,30.95,23.90760817843473,60,1228,11296.75,7,104,321
27867,7.962264150943396,9.413497396641418,53,717,2567.1666666666665,7,41,97
2787,3.085714285714286,2.1333683470516007,35,167,657.0,7,9,31
2788,12.27450980392157,11.389606545219284,51,411,3808.1666666666665,7,50,136
2790,2.176470588235294,2.8773966992241236,17,117,225.08333333333331,7,13,28
27907,6.0,0.0,1,43,36.5,7,0,42
27911,2.35,1.8431951662948316,20,189,285.91666666666663,7,8,24
2792,47.69491525423729,88.54031893520526,59,5881,17118.5,7,385,719
2793,2.4285714285714284,2.7124053637210754,21,168,310.25,7,12,29
27932,2.8095238095238093,1.7781745588959377,21,200,358.91666666666663,7,8,28
27934,1.0,0.0,1,49,6.083333333333333,7,0,7
2794,9.981481481481481,10.132128500590623,54,661,3278.9166666666665,7,44,114
2795,3.9555555555555557,4.342996219387735,45,289,1082.8333333333333,7,19,47
2797,27.11764705882353,28.50869836300741,51,4123,8413.25,7,124,314
2800,2.8125,2.5328487085977245,32,116,547.5,7,11,31
2801,1.6,1.07496769977314,10,70,97.33333333333333,7,5,16
2802,1.935483870967742,1.1813970224827819,31,156,365.0,7,5,19
2803,2.3214285714285716,2.0557700445795186,28,174,395.41666666666663,7,9,25
28038,24.0,0.0,3,382,438.0,7,0,168
28039,5.133333333333334,3.6619016657365075,15,323,468.41666666666663,7,16,52
28069,30.24,29.55214001712629,50,1357,9198.0,7,129,341
28070,5.3,4.953868824114201,50,568,1612.0833333333333,7,22,59
2808,1.4848484848484849,0.8337120351630757,33,131,298.0833333333333,7,4,14
28081,11.046511627906977,8.858553811811854,43,802,2889.583333333333,7,39,116
2809,3.75,5.5,4,96,91.25,7,24,50
28092,11.568181818181818,11.194678402004808,44,643,3096.4166666666665,7,49,130
281,1.8,1.0,25,223,273.75,7,4,17
