ds,yhat,SKU
2016-04-15,20.90484259357031,1376
2016-04-16,20.90484259357031,1376
2016-04-17,20.90484259357031,1376
2016-04-18,20.90484259357031,1376
2016-04-19,20.90484259357031,1376
2016-04-20,20.90484259357031,1376
2016-04-21,20.90484259357031,1376
2016-04-22,20.90484259357031,1376
2016-04-23,20.90484259357031,1376
2016-04-24,20.90484259357031,1376
2016-04-25,20.90484259357031,1376
2016-04-26,20.90484259357031,1376
2016-04-27,20.90484259357031,1376
2016-04-28,20.90484259357031,1376
2016-04-29,20.90484259357031,1376
2016-04-30,20.90484259357031,1376
2016-05-01,20.90484259357031,1376
2016-05-02,20.90484259357031,1376
2016-05-03,20.90484259357031,1376
2016-05-04,20.90484259357031,1376
2016-05-05,20.90484259357031,1376
2016-05-06,20.90484259357031,1376
2016-05-07,20.90484259357031,1376
2016-05-08,20.90484259357031,1376
2016-05-09,20.90484259357031,1376
2016-05-10,20.90484259357031,1376
2016-05-11,20.90484259357031,1376
2016-05-12,20.90484259357031,1376
2016-05-13,20.90484259357031,1376
2016-05-14,20.90484259357031,1376
2016-05-15,20.90484259357031,1376
2016-05-16,20.90484259357031,1376
2016-05-17,20.90484259357031,1376
2016-05-18,20.90484259357031,1376
2016-05-19,20.90484259357031,1376
2016-05-20,20.90484259357031,1376
2016-05-21,20.90484259357031,1376
2016-05-22,20.90484259357031,1376
2016-05-23,20.90484259357031,1376
2016-05-24,20.90484259357031,1376
2016-05-25,20.90484259357031,1376
2016-05-26,20.90484259357031,1376
2016-05-27,20.90484259357031,1376
2016-05-28,20.90484259357031,1376
2016-05-29,20.90484259357031,1376
2016-03-01,9.9449619442281,2585
2016-03-02,17.58992019715366,2585
2016-03-03,11.135459561097017,2585
2016-03-04,16.58481071830737,2585
2016-03-05,11.984050142171569,2585
2016-03-06,15.868365406185733,2585
2016-03-07,12.588928273874487,2585
2016-03-08,15.357680852847077,2585
2016-03-09,13.02008737741899,2585
2016-03-10,14.993663238932637,2585
2016-03-11,13.327418991550813,2585
2016-03-12,14.734190297419778,2585
2016-03-13,13.54648596768187,2585
2016-03-14,14.549237139100464,2585
2016-03-15,13.702637622196074,2585
2016-03-16,14.417401925097646,2585
2016-03-17,13.813943030423996,2585
2016-03-18,14.32342935491227,2585
2016-03-19,13.893281888147449,2585
2016-03-20,14.25644540063237,2585
2016-03-21,13.949834884493976,2585
2016-03-22,14.208699019724401,2585
2016-03-23,13.99014604459308,2585
2016-03-24,14.174665243810205,2585
2016-03-25,14.018879970883717,2585
2016-03-26,14.150405857424245,2585
2016-03-27,14.039361607186066,2585
2016-03-28,14.133113687748242,2585
2016-03-29,14.05396098429098,2585
2016-03-30,14.120787772848898,2585
2016-03-31,14.064367467869978,2585
2016-04-01,14.112001820539122,2585
2016-04-02,14.071785243279281,2585
2016-04-03,14.105739165099749,2585
2016-04-04,14.077072657765182,2585
2016-04-05,14.101275123892894,2585
2016-04-06,14.080841544042144,2585
2016-04-07,14.098093140772566,2585
2016-04-08,14.083528018462967,2585
2016-04-09,14.095825012834478,2585
2016-04-10,14.085442946185212,2585
2016-04-11,14.094208283848495,2585
2016-04-12,14.086807912906279,2585
2016-04-13,14.09305587415845,2585
2016-04-14,14.08778086563341,2585
2016-04-15,14.092234432775742,2585
2016-04-16,14.088474389508113,2585
2016-04-17,14.091648906681113,2585
2016-04-18,14.08896873558616,2585
2016-04-19,14.091231541772663,2585
2016-04-20,14.089321107081641,2585
2016-04-21,14.090934042705749,2585
2016-04-22,14.08957227863198,2585
2016-04-23,14.090721984401318,2585
2016-04-24,14.089751314531616,2585
2016-04-25,14.090570828550833,2585
2016-04-26,14.089878931904346,2585
2016-04-27,14.090463084167997,2585
2016-04-28,14.089969897983526,2585
2016-04-29,14.090386283620779,2585
2016-04-30,14.09003473890122,2585
2016-05-01,14.090331539940433,2585
2016-05-02,14.090080957718666,2585
2016-05-03,14.090292518466676,2585
2016-05-04,14.090113902642365,2585
2016-05-05,14.090264703833013,2585
2016-05-06,14.090137385891344,2585
2016-05-07,14.090244877471491,2585
2016-05-08,14.090154124827748,2585
2016-05-09,14.090230745176386,2585
2016-05-10,14.090166056396168,2585
2016-05-11,14.090220671630378,2585
2016-05-12,14.09017456125702,2585
2016-05-13,14.090213491173955,2585
2016-05-14,14.090180623549555,2585
2016-05-15,14.090208372921216,2585
2016-05-16,14.09018494477143,2585
2016-05-17,14.090204724613983,2585
2016-05-18,14.090188024952464,2585
2016-05-19,14.090202124088698,2585
2016-05-20,14.090190220515543,2585
2016-05-21,14.090200270425798,2585
2016-05-22,14.09019178552006,2585
2016-05-23,14.090198949128842,2585
2016-05-24,14.09019290106038,2585
2016-05-25,14.090198007304066,2585
2016-05-26,14.090193696221156,2585
2016-05-27,14.090197335968297,2585
2016-05-28,14.090194263014348,2585
2016-05-29,14.090196857437972,2585
2016-03-01,10.632255245364746,8680
2016-03-02,11.629048540070855,8680
2016-03-03,12.237774948022468,8680
2016-03-04,12.60951484806556,8680
2016-03-05,12.83653071509368,8680
2016-03-06,12.975165830335694,8680
2016-03-07,13.059828173236095,8680
2016-03-08,13.111530170185947,8680
2016-03-09,13.143103788361708,8680
2016-03-10,13.162385313709281,8680
2016-03-11,13.174160246112008,8680
2016-03-12,13.18135101710079,8680
2016-03-13,13.185742310880203,8680
2016-03-14,13.188424006777234,8680
2016-03-15,13.190061677414956,8680
2016-03-16,13.191061777806887,8680
2016-03-17,13.191672523808494,8680
2016-03-18,13.19204549704347,8680
2016-03-19,13.192273266089265,8680
2016-03-20,13.192412361159251,8680
2016-03-21,13.192497304389473,8680
2016-03-22,13.19254917792001,8680
2016-03-23,13.192580856291123,8680
2016-03-24,13.192600201787485,8680
2016-03-25,13.192612015786008,8680
2016-03-26,13.192619230414078,8680
2016-03-27,13.19262363627701,8680
2016-03-28,13.192626326870068,8680
2016-03-29,13.192627969974065,8680
2016-03-30,13.192628973392527,8680
2016-03-31,13.192629586164822,8680
2016-04-01,13.192629960375484,8680
2016-04-02,13.192630188900207,8680
2016-04-03,13.192630328456758,8680
2016-04-04,13.192630413681808,8680
2016-04-05,13.192630465727442,8680
2016-04-06,13.192630497510914,8680
2016-04-07,13.192630516920593,8680
2016-04-08,13.192630528773787,8680
2016-04-09,13.19263053601235,8680
2016-04-10,13.19263054043283,8680
2016-04-11,13.192630543132351,8680
2016-04-12,13.192630544780906,8680
2016-04-13,13.192630545787653,8680
2016-04-14,13.192630546402459,8680
2016-04-15,13.192630546777911,8680
2016-04-16,13.192630547007195,8680
2016-04-17,13.192630547147214,8680
2016-04-18,13.192630547232723,8680
2016-04-19,13.19263054728494,8680
2016-04-20,13.19263054731683,8680
2016-04-21,13.192630547336304,8680
2016-04-22,13.192630547348196,8680
2016-04-23,13.192630547355458,8680
2016-04-24,13.192630547359894,8680
2016-04-25,13.192630547362603,8680
2016-04-26,13.192630547364256,8680
2016-04-27,13.192630547365267,8680
2016-04-28,13.192630547365884,8680
2016-04-29,13.19263054736626,8680
2016-04-30,13.192630547366491,8680
2016-05-01,13.192630547366631,8680
2016-05-02,13.192630547366717,8680
2016-05-03,13.192630547366768,8680
2016-05-04,13.1926305473668,8680
2016-05-05,13.19263054736682,8680
2016-05-06,13.192630547366832,8680
2016-05-07,13.19263054736684,8680
2016-05-08,13.192630547366845,8680
2016-05-09,13.192630547366848,8680
2016-05-10,13.19263054736685,8680
2016-05-11,13.192630547366852,8680
2016-05-12,13.192630547366852,8680
2016-05-13,13.192630547366852,8680
2016-05-14,13.192630547366852,8680
2016-05-15,13.192630547366852,8680
2016-05-16,13.192630547366852,8680
2016-05-17,13.192630547366852,8680
2016-05-18,13.192630547366852,8680
2016-05-19,13.192630547366852,8680
2016-05-20,13.192630547366852,8680
2016-05-21,13.192630547366852,8680
2016-05-22,13.192630547366852,8680
2016-05-23,13.192630547366852,8680
2016-05-24,13.192630547366852,8680
2016-05-25,13.192630547366852,8680
2016-05-26,13.192630547366852,8680
2016-05-27,13.192630547366852,8680
2016-05-28,13.192630547366852,8680
2016-05-29,13.192630547366852,8680
2016-03-01,9.591477561768354,2757
2016-03-02,12.916310441635433,2757
2016-03-03,14.893339510772773,2757
2016-03-04,16.068930610067458,2757
2016-03-05,16.767966579904723,2757
2016-03-06,17.183630910316463,2757
2016-03-07,17.4307953525366,2757
2016-03-08,17.577765532627534,2757
2016-03-09,17.66515769001854,2757
2016-03-10,17.717123259964282,2757
2016-03-11,17.74802329196262,2757
2016-03-12,17.766397226444536,2757
2016-03-13,17.7773228289929,2757
2016-03-14,17.783819466453014,2757
2016-03-15,17.787682530123995,2757
2016-03-16,17.789979604728767,2757
2016-03-17,17.791345502935293,2757
2016-03-18,17.792157700286968,2757
2016-03-19,17.792640653214875,2757
2016-03-20,17.792927829145814,2757
2016-03-21,17.79309859116121,2757
2016-03-22,17.793200130540946,2757
2016-03-23,17.79326050840433,2757
2016-03-24,17.79329641059712,2757
2016-03-25,17.79331775894194,2757
2016-03-26,17.79333045320352,2757
2016-03-27,17.793338001530028,2757
2016-03-28,17.793342489954398,2757
2016-03-29,17.79334515888417,2757
2016-03-30,17.793346745896788,2757
2016-03-31,17.79334768957432,2757
2016-04-01,17.79334825070866,2757
2016-04-02,17.793348584373224,2757
2016-04-03,17.793348782778544,2757
2016-04-04,17.793348900755326,2757
2016-04-05,17.79334897090728,2757
2016-04-06,17.793349012621395,2757
2016-04-07,17.793349037425653,2757
2016-04-08,17.79334905217489,2757
2016-04-09,17.793349060945154,2757
2016-04-10,17.793349066160175,2757
2016-04-11,17.793349069261158,2757
2016-04-12,17.79334907110508,2757
2016-04-13,17.793349072201522,2757
2016-04-14,17.793349072853495,2757
2016-04-15,17.793349073241174,2757
2016-04-16,17.7933490734717,2757
2016-04-17,17.793349073608773,2757
2016-04-18,17.793349073690283,2757
2016-04-19,17.79334907373875,2757
2016-04-20,17.79334907376757,2757
2016-04-21,17.793349073784707,2757
2016-04-22,17.793349073794896,2757
2016-04-23,17.793349073800957,2757
2016-04-24,17.79334907380456,2757
2016-04-25,17.793349073806702,2757
2016-04-26,17.793349073807978,2757
2016-04-27,17.793349073808734,2757
2016-04-28,17.793349073809186,2757
2016-04-29,17.793349073809452,2757
2016-04-30,17.793349073809612,2757
2016-05-01,17.793349073809708,2757
2016-05-02,17.793349073809765,2757
2016-05-03,17.793349073809797,2757
2016-05-04,17.793349073809818,2757
2016-05-05,17.79334907380983,2757
2016-05-06,17.793349073809836,2757
2016-05-07,17.79334907380984,2757
2016-05-08,17.793349073809843,2757
2016-05-09,17.793349073809843,2757
2016-05-10,17.793349073809843,2757
2016-05-11,17.793349073809843,2757
2016-05-12,17.793349073809843,2757
2016-05-13,17.793349073809843,2757
2016-05-14,17.793349073809843,2757
2016-05-15,17.793349073809843,2757
2016-05-16,17.793349073809843,2757
2016-05-17,17.793349073809843,2757
2016-05-18,17.793349073809843,2757
2016-05-19,17.793349073809843,2757
2016-05-20,17.793349073809843,2757
2016-05-21,17.793349073809843,2757
2016-05-22,17.793349073809843,2757
2016-05-23,17.793349073809843,2757
2016-05-24,17.793349073809843,2757
2016-05-25,17.793349073809843,2757
2016-05-26,17.793349073809843,2757
2016-05-27,17.793349073809843,2757
2016-05-28,17.793349073809843,2757
2016-05-29,17.793349073809843,2757
2016-03-01,17.028910371186342,5364
2016-03-02,15.375301249619051,5364
2016-03-03,15.82885304564492,5364
2016-03-04,15.704452890254316,5364
2016-03-05,15.738573356310907,5364
2016-03-06,15.729214797229822,5364
2016-03-07,15.73178166217032,5364
2016-03-08,15.731077622631148,5364
2016-03-09,15.731270726547484,5364
2016-03-10,15.731217762018604,5364
2016-03-11,15.731232289125938,5364
2016-03-12,15.731228304631937,5364
2016-03-13,15.731229397498677,5364
2016-03-14,15.731229097747262,5364
2016-03-15,15.731229179963059,5364
2016-03-16,15.731229157412915,5364
2016-03-17,15.731229163597968,5364
2016-03-18,15.731229161901533,5364
2016-03-19,15.731229162366832,5364
2016-03-20,15.73122916223921,5364
2016-03-21,15.731229162274214,5364
2016-03-22,15.731229162264613,5364
2016-03-23,15.731229162267246,5364
2016-03-24,15.731229162266523,5364
2016-03-25,15.731229162266722,5364
2016-03-26,15.731229162266667,5364
2016-03-27,15.73122916226668,5364
2016-03-28,15.731229162266677,5364
2016-03-29,15.731229162266679,5364
2016-03-30,15.731229162266679,5364
2016-03-31,15.731229162266679,5364
2016-04-01,15.731229162266679,5364
2016-04-02,15.731229162266679,5364
2016-04-03,15.731229162266679,5364
2016-04-04,15.731229162266679,5364
2016-04-05,15.731229162266679,5364
2016-04-06,15.731229162266679,5364
2016-04-07,15.731229162266679,5364
2016-04-08,15.731229162266679,5364
2016-04-09,15.731229162266679,5364
2016-04-10,15.731229162266679,5364
2016-04-11,15.731229162266679,5364
2016-04-12,15.731229162266679,5364
2016-04-13,15.731229162266679,5364
2016-04-14,15.731229162266679,5364
2016-04-15,15.731229162266679,5364
2016-04-16,15.731229162266679,5364
2016-04-17,15.731229162266679,5364
2016-04-18,15.731229162266679,5364
2016-04-19,15.731229162266679,5364
2016-04-20,15.731229162266679,5364
2016-04-21,15.731229162266679,5364
2016-04-22,15.731229162266679,5364
2016-04-23,15.731229162266679,5364
2016-04-24,15.731229162266679,5364
2016-04-25,15.731229162266679,5364
2016-04-26,15.731229162266679,5364
2016-04-27,15.731229162266679,5364
2016-04-28,15.731229162266679,5364
2016-04-29,15.731229162266679,5364
2016-04-30,15.731229162266679,5364
2016-05-01,15.731229162266679,5364
2016-05-02,15.731229162266679,5364
2016-05-03,15.731229162266679,5364
2016-05-04,15.731229162266679,5364
2016-05-05,15.731229162266679,5364
2016-05-06,15.731229162266679,5364
2016-05-07,15.731229162266679,5364
2016-05-08,15.731229162266679,5364
2016-05-09,15.731229162266679,5364
2016-05-10,15.731229162266679,5364
2016-05-11,15.731229162266679,5364
2016-05-12,15.731229162266679,5364
2016-05-13,15.731229162266679,5364
2016-05-14,15.731229162266679,5364
2016-05-15,15.731229162266679,5364
2016-05-16,15.731229162266679,5364
2016-05-17,15.731229162266679,5364
2016-05-18,15.731229162266679,5364
2016-05-19,15.731229162266679,5364
2016-05-20,15.731229162266679,5364
2016-05-21,15.731229162266679,5364
2016-05-22,15.731229162266679,5364
2016-05-23,15.731229162266679,5364
2016-05-24,15.731229162266679,5364
2016-05-25,15.731229162266679,5364
2016-05-26,15.731229162266679,5364
2016-05-27,15.731229162266679,5364
2016-05-28,15.731229162266679,5364
2016-05-29,15.731229162266679,5364
2016-03-01,15.953868902886402,3876
2016-03-02,17.356141892922874,3876
2016-03-03,18.02183478696579,3876
2016-03-04,18.337855299610556,3876
2016-03-05,18.48787787804869,3876
2016-03-06,18.559097223441388,3876
2016-03-07,18.592906768717643,3876
2016-03-08,18.608956977344025,3876
2016-03-09,18.616576399458268,3876
2016-03-10,18.620193523366524,3876
2016-03-11,18.621910659544508,3876
2016-03-12,18.62272582560697,3876
2016-03-13,18.623112804646787,3876
2016-03-14,18.623296512953786,3876
2016-03-15,18.623383723729017,3876
2016-03-16,18.623425124792696,3876
2016-03-17,18.623444778878664,3876
2016-03-18,18.62345410914849,3876
2016-03-19,18.623458538453175,3876
2016-03-20,18.623460641151205,3876
2016-03-21,18.6234616393528,3876
2016-03-22,18.623462113223233,3876
2016-03-23,18.623462338180985,3876
2016-03-24,18.62346244497387,3876
2016-03-25,18.623462495671035,3876
2016-03-26,18.623462519738204,3876
2016-03-27,18.623462531163472,3876
2016-03-28,18.623462536587322,3876
2016-03-29,18.623462539162155,3876
2016-03-30,18.62346254038449,3876
2016-03-31,18.623462540964763,3876
2016-04-01,18.623462541240233,3876
2016-04-02,18.623462541371005,3876
2016-04-03,18.623462541433085,3876
2016-04-04,18.623462541462555,3876
2016-04-05,18.623462541476545,3876
2016-04-06,18.623462541483185,3876
2016-04-07,18.623462541486337,3876
2016-04-08,18.623462541487832,3876
2016-04-09,18.623462541488543,3876
2016-04-10,18.62346254148888,3876
2016-04-11,18.62346254148904,3876
2016-04-12,18.623462541489115,3876
2016-04-13,18.62346254148915,3876
2016-04-14,18.623462541489168,3876
2016-04-15,18.623462541489175,3876
2016-04-16,18.62346254148918,3876
2016-04-17,18.623462541489182,3876
2016-04-18,18.623462541489182,3876
2016-04-19,18.623462541489182,3876
2016-04-20,18.623462541489182,3876
2016-04-21,18.623462541489182,3876
2016-04-22,18.623462541489182,3876
2016-04-23,18.623462541489182,3876
2016-04-24,18.623462541489182,3876
2016-04-25,18.623462541489182,3876
2016-04-26,18.623462541489182,3876
2016-04-27,18.623462541489182,3876
2016-04-28,18.623462541489182,3876
2016-04-29,18.623462541489182,3876
2016-04-30,18.623462541489182,3876
2016-05-01,18.623462541489182,3876
2016-05-02,18.623462541489182,3876
2016-05-03,18.623462541489182,3876
2016-05-04,18.623462541489182,3876
2016-05-05,18.623462541489182,3876
2016-05-06,18.623462541489182,3876
2016-05-07,18.623462541489182,3876
2016-05-08,18.623462541489182,3876
2016-05-09,18.623462541489182,3876
2016-05-10,18.623462541489182,3876
2016-05-11,18.623462541489182,3876
2016-05-12,18.623462541489182,3876
2016-05-13,18.623462541489182,3876
2016-05-14,18.623462541489182,3876
2016-05-15,18.623462541489182,3876
2016-05-16,18.623462541489182,3876
2016-05-17,18.623462541489182,3876
2016-05-18,18.623462541489182,3876
2016-05-19,18.623462541489182,3876
2016-05-20,18.623462541489182,3876
2016-05-21,18.623462541489182,3876
2016-05-22,18.623462541489182,3876
2016-05-23,18.623462541489182,3876
2016-05-24,18.623462541489182,3876
2016-05-25,18.623462541489182,3876
2016-05-26,18.623462541489182,3876
2016-05-27,18.623462541489182,3876
2016-05-28,18.623462541489182,3876
2016-05-29,18.623462541489182,3876
2016-03-01,20.734341860896343,3802
2016-03-02,21.332542086632063,3802
2016-03-03,21.049808938545414,3802
2016-03-04,21.183439836007334,3802
2016-03-05,21.12028057478408,3802
2016-03-06,21.15013214619483,3802
2016-03-07,21.136023109793324,3802
2016-03-08,21.142691599885186,3802
2016-03-09,21.13953980703132,3802
2016-03-10,21.141029469317214,3802
2016-03-11,21.140325395848905,3802
2016-03-12,21.140658168889793,3802
2016-03-13,21.14050088715468,3802
2016-03-14,21.140575224739642,3802
2016-03-15,21.14054008984916,3802
2016-03-16,21.140556695991663,3802
2016-03-17,21.140548847270207,3802
2016-03-18,21.140552556887204,3802
2016-03-19,21.140550803575106,3802
2016-03-20,21.140551632259932,3802
2016-03-21,21.14055124059062,3802
2016-03-22,21.14055142570907,3802
2016-03-23,21.140551338214753,3802
2016-03-24,21.140551379568038,3802
2016-03-25,21.140551360022837,3802
2016-03-26,21.140551369260674,3802
2016-03-27,21.140551364894506,3802
2016-03-28,21.14055136695813,3802
2016-03-29,21.14055136598278,3802
2016-03-30,21.14055136644377,3802
2016-03-31,21.14055136622589,3802
2016-04-01,21.140551366328868,3802
2016-04-02,21.140551366280196,3802
2016-04-03,21.1405513663032,3802
2016-04-04,21.14055136629233,3802
2016-04-05,21.140551366297466,3802
2016-04-06,21.140551366295036,3802
2016-04-07,21.140551366296183,3802
2016-04-08,21.14055136629564,3802
2016-04-09,21.140551366295895,3802
2016-04-10,21.140551366295774,3802
2016-04-11,21.14055136629583,3802
2016-04-12,21.140551366295803,3802
2016-04-13,21.140551366295817,3802
2016-04-14,21.14055136629581,3802
2016-04-15,21.140551366295814,3802
2016-04-16,21.140551366295814,3802
2016-04-17,21.140551366295814,3802
2016-04-18,21.140551366295814,3802
2016-04-19,21.140551366295814,3802
2016-04-20,21.140551366295814,3802
2016-04-21,21.140551366295814,3802
2016-04-22,21.140551366295814,3802
2016-04-23,21.140551366295814,3802
2016-04-24,21.140551366295814,3802
2016-04-25,21.140551366295814,3802
2016-04-26,21.140551366295814,3802
2016-04-27,21.140551366295814,3802
2016-04-28,21.140551366295814,3802
2016-04-29,21.140551366295814,3802
2016-04-30,21.140551366295814,3802
2016-05-01,21.140551366295814,3802
2016-05-02,21.140551366295814,3802
2016-05-03,21.140551366295814,3802
2016-05-04,21.140551366295814,3802
2016-05-05,21.140551366295814,3802
2016-05-06,21.140551366295814,3802
2016-05-07,21.140551366295814,3802
2016-05-08,21.140551366295814,3802
2016-05-09,21.140551366295814,3802
2016-05-10,21.140551366295814,3802
2016-05-11,21.140551366295814,3802
2016-05-12,21.140551366295814,3802
2016-05-13,21.140551366295814,3802
2016-05-14,21.140551366295814,3802
2016-05-15,21.140551366295814,3802
2016-05-16,21.140551366295814,3802
2016-05-17,21.140551366295814,3802
2016-05-18,21.140551366295814,3802
2016-05-19,21.140551366295814,3802
2016-05-20,21.140551366295814,3802
2016-05-21,21.140551366295814,3802
2016-05-22,21.140551366295814,3802
2016-05-23,21.140551366295814,3802
2016-05-24,21.140551366295814,3802
2016-05-25,21.140551366295814,3802
2016-05-26,21.140551366295814,3802
2016-05-27,21.140551366295814,3802
2016-05-28,21.140551366295814,3802
2016-05-29,21.140551366295814,3802
2016-03-01,9.149780045172495,3650
2016-03-02,12.500045769396213,3650
2016-03-03,14.069923493185334,3650
2016-03-04,14.805541581574534,3650
2016-03-05,15.150239747403194,3650
2016-03-06,15.311759464496909,3650
2016-03-07,15.387444865802472,3650
2016-03-08,15.42290976181551,3650
2016-03-09,15.439528010877014,3650
2016-03-10,15.447315040670324,3650
2016-03-11,15.450963910823699,3650
2016-03-12,15.452673709520969,3650
2016-03-13,15.453474892205554,3650
2016-03-14,15.453850312829692,3650
2016-03-15,15.454026228569933,3650
2016-03-16,15.45410865970364,3650
2016-03-17,15.454147285535502,3650
2016-03-18,15.454165384945517,3650
2016-03-19,15.454173866022224,3650
2016-03-20,15.454177840110995,3650
2016-03-21,15.454179702301625,3650
2016-03-22,15.454180574892584,3650
2016-03-23,15.454180983773917,3650
2016-03-24,15.454181175368777,3650
2016-03-25,15.45418126514688,3650
2016-03-26,15.454181307215379,3650
2016-03-27,15.454181326927964,3650
2016-03-28,15.454181336164947,3650
2016-03-29,15.45418134049324,3650
2016-03-30,15.454181342521405,3650
2016-03-31,15.454181343471769,3650
2016-04-01,15.454181343917092,3650
2016-04-02,15.454181344125764,3650
2016-04-03,15.454181344223544,3650
2016-04-04,15.454181344269362,3650
2016-04-05,15.45418134429083,3650
2016-04-06,15.45418134430089,3650
2016-04-07,15.454181344305605,3650
2016-04-08,15.454181344307814,3650
2016-04-09,15.45418134430885,3650
2016-04-10,15.454181344309335,3650
2016-04-11,15.454181344309562,3650
2016-04-12,15.454181344309669,3650
2016-04-13,15.454181344309719,3650
2016-04-14,15.454181344309742,3650
2016-04-15,15.454181344309752,3650
2016-04-16,15.454181344309758,3650
2016-04-17,15.45418134430976,3650
2016-04-18,15.454181344309761,3650
2016-04-19,15.454181344309761,3650
2016-04-20,15.454181344309761,3650
2016-04-21,15.454181344309761,3650
2016-04-22,15.454181344309761,3650
2016-04-23,15.454181344309761,3650
2016-04-24,15.454181344309761,3650
2016-04-25,15.454181344309761,3650
2016-04-26,15.454181344309761,3650
2016-04-27,15.454181344309761,3650
2016-04-28,15.454181344309761,3650
2016-04-29,15.454181344309761,3650
2016-04-30,15.454181344309761,3650
2016-05-01,15.454181344309761,3650
2016-05-02,15.454181344309761,3650
2016-05-03,15.454181344309761,3650
2016-05-04,15.454181344309761,3650
2016-05-05,15.454181344309761,3650
2016-05-06,15.454181344309761,3650
2016-05-07,15.454181344309761,3650
2016-05-08,15.454181344309761,3650
2016-05-09,15.454181344309761,3650
2016-05-10,15.454181344309761,3650
2016-05-11,15.454181344309761,3650
2016-05-12,15.454181344309761,3650
2016-05-13,15.454181344309761,3650
2016-05-14,15.454181344309761,3650
2016-05-15,15.454181344309761,3650
2016-05-16,15.454181344309761,3650
2016-05-17,15.454181344309761,3650
2016-05-18,15.454181344309761,3650
2016-05-19,15.454181344309761,3650
2016-05-20,15.454181344309761,3650
2016-05-21,15.454181344309761,3650
2016-05-22,15.454181344309761,3650
2016-05-23,15.454181344309761,3650
2016-05-24,15.454181344309761,3650
2016-05-25,15.454181344309761,3650
2016-05-26,15.454181344309761,3650
2016-05-27,15.454181344309761,3650
2016-05-28,15.454181344309761,3650
2016-05-29,15.454181344309761,3650
2016-03-01,31.379047516869814,2120
2016-03-02,37.29859695835497,2120
2016-03-03,40.378034454176806,2120
2016-03-04,41.980003554090985,2120
2016-03-05,42.81337166127348,2120
2016-03-06,43.24690212207084,2120
2016-03-07,43.47243110358491,2120
2016-03-08,43.589754627771015,2120
2016-03-09,43.65078806673322,2120
2016-03-10,43.68253856772946,2120
2016-03-11,43.699055649687374,2120
2016-03-12,43.707648080919775,2120
2016-03-13,43.712117991202454,2120
2016-03-14,43.714443304887816,2120
2016-03-15,43.71565296758648,2120
2016-03-16,43.7162822520799,2120
2016-03-17,43.71660961521518,2120
2016-03-18,43.71677991437789,2120
2016-03-19,43.71686850653044,2120
2016-03-20,43.71691459348336,2120
2016-03-21,43.71693856860043,2120
2016-03-22,43.71695104081225,2120
2016-03-23,43.716957529041984,2120
2016-03-24,43.716960904315414,2120
2016-03-25,43.71696266018276,2120
2016-03-26,43.71696357361102,2120
2016-03-27,43.71696404878996,2120
2016-03-28,43.7169642959851,2120
2016-03-29,43.71696442457968,2120
2016-03-30,43.71696449147649,2120
2016-03-31,43.7169645262772,2120
2016-04-01,43.71696454438105,2120
2016-04-02,43.71696455379894,2120
2016-04-03,43.716964558698265,2120
2016-04-04,43.71696456124697,2120
2016-04-05,43.71696456257284,2120
2016-04-06,43.71696456326258,2120
2016-04-07,43.71696456362139,2120
2016-04-08,43.71696456380805,2120
2016-04-09,43.71696456390515,2120
2016-04-10,43.71696456395566,2120
2016-04-11,43.71696456398194,2120
2016-04-12,43.71696456399561,2120
2016-04-13,43.71696456400272,2120
2016-04-14,43.716964564006425,2120
2016-04-15,43.71696456400835,2120
2016-04-16,43.71696456400935,2120
2016-04-17,43.71696456400987,2120
2016-04-18,43.71696456401014,2120
2016-04-19,43.71696456401028,2120
2016-04-20,43.716964564010354,2120
2016-04-21,43.71696456401039,2120
2016-04-22,43.71696456401041,2120
2016-04-23,43.71696456401042,2120
2016-04-24,43.716964564010425,2120
2016-04-25,43.716964564010425,2120
2016-04-26,43.716964564010425,2120
2016-04-27,43.716964564010425,2120
2016-04-28,43.716964564010425,2120
2016-04-29,43.716964564010425,2120
2016-04-30,43.716964564010425,2120
2016-05-01,43.716964564010425,2120
2016-05-02,43.716964564010425,2120
2016-05-03,43.716964564010425,2120
2016-05-04,43.716964564010425,2120
2016-05-05,43.716964564010425,2120
2016-05-06,43.716964564010425,2120
2016-05-07,43.716964564010425,2120
2016-05-08,43.716964564010425,2120
2016-05-09,43.716964564010425,2120
2016-05-10,43.716964564010425,2120
2016-05-11,43.716964564010425,2120
2016-05-12,43.716964564010425,2120
2016-05-13,43.716964564010425,2120
2016-05-14,43.716964564010425,2120
2016-05-15,43.716964564010425,2120
2016-05-16,43.716964564010425,2120
2016-05-17,43.716964564010425,2120
2016-05-18,43.716964564010425,2120
2016-05-19,43.716964564010425,2120
2016-05-20,43.716964564010425,2120
2016-05-21,43.716964564010425,2120
2016-05-22,43.716964564010425,2120
2016-05-23,43.716964564010425,2120
2016-05-24,43.716964564010425,2120
2016-05-25,43.716964564010425,2120
2016-05-26,43.716964564010425,2120
2016-05-27,43.716964564010425,2120
2016-05-28,43.716964564010425,2120
2016-05-29,43.716964564010425,2120
2016-03-01,15.646450542327692,3489
2016-03-02,17.919651620274184,3489
2016-03-03,19.031778628557888,3489
2016-03-04,19.575868852055123,3489
2016-03-05,19.842056229126495,3489
2016-03-06,19.972284115333856,3489
2016-03-07,20.035996010813747,3489
2016-03-08,20.067166029339404,3489
2016-03-09,20.082415458783807,3489
2016-03-10,20.089875996485716,3489
2016-03-11,20.09352594437423,3489
2016-03-12,20.0953116225815,3489
