SKU,Description,total_qty,total_revenue,avg_price,n_transactions,cum_value,cum_perc,ABC
22338,Maison L'Envoye Two Messenge,39,1013.61,25.990000000000002,13,31956590.81000002,0.9643087876687618,C
12212,Black Box Svgn Bl,42,1013.5799999999999,24.32333333333333,30,31957604.39000002,0.9643393730371077,C
24497,Killibinbin Seduction Cab Sv,78,1013.22,12.99,52,31958617.610000018,0.9643699475422435,C
18278,Cecchi Nobile Montepulciano,42,1012.5799999999999,24.13285714285714,28,31959630.190000016,0.9644005027350054,C
32619,Schmitt Sohne Blue Rsl,53,1010.4699999999999,19.11121212121212,33,31960640.660000015,0.9644309942572854,C
4703,Blue Chair Bay Coconut Rum,1020,1009.8,0.99,416,31961650.460000016,0.9644614655619242,C
25375,Sella & Mosca Vermentino Ca,101,1008.99,9.99,39,31962659.450000014,0.96449191242434,C
25427,Fattoire Barbi 10 Brunello,24,1007.7600000000001,41.99,9,31963667.210000016,0.9645223221707876,C
25417,Kunde Cab Svgn Sonoma Valley,53,1007.4699999999999,19.01631578947368,38,31964674.680000015,0.9645527231663158,C
44729,Kendall Jackson Sp Sel Chard,84,1007.16,11.99,7,31965681.840000015,0.964583114807413,C
23968,Santa Julia Malbec,84,1007.16,11.99,7,31966689.000000015,0.9646135064485102,C
20903,Delamotte Brut,53,1006.47,18.99,10,31967695.470000014,0.9646438772684546,C
14920,Broadbent Gruner Veltliner,67,1004.33,14.989999999999998,46,31968699.800000012,0.9646741835126492,C
10647,Fish Eye Cab Svgn,59,1002.4099999999999,16.99,40,31969702.210000012,0.9647044318197229,C
2664,Firefly Moonshine,69,1002.3100000000001,14.533859649122808,57,31970704.52000001,0.964734677109238,C
16968,Trentadue Znfdl Alex Vly,59,1001.41,16.96560975609756,41,31971705.93000001,0.9647648952407277,C
21784,Grape Time Winery Rsl Granny,77,1000.23,12.990000000000002,44,31972706.16000001,0.9647950777650285,C
17297,Clos du Bois Rouge,81,1000.19,12.291587301587303,63,31973706.350000013,0.9648252590823058,C
23335,Ch Leoville Las Cases 11 Jul,5,999.95,199.99,1,31974706.300000012,0.9648554331574429,C
20516,Ch Le Gay Pomerol,10,999.9,99.99,4,31975706.20000001,0.9648856057238009,C
15139,Massimo Malbec Mendoza,80,999.2,12.434444444444445,54,31976705.40000001,0.9649157571672502,C
21216,Il Poggione Monalcino Rsv 07,9,998.91,110.99,1,31977704.31000001,0.9649458998597801,C
17235,B & G Vouvray,79,998.21,12.642173913043477,46,31978702.52000001,0.9649760214294013,C
17882,Dewatsuru Kimoto Junmai Sake,41,997.5899999999999,24.368378378378377,37,31979700.11000001,0.9650061242901604,C
19037,Gunsight Rock Cab Svgn,57,995.43,17.27,25,31980695.54000001,0.9650361619716583,C
2843,Calumet Farm Bourbon VAP,23,994.77,43.34294117647059,17,31981690.31000001,0.9650661797372708,C
44082,Wente Sandstone Mntry Merlot,62,993.38,16.418571428571425,21,31982683.69000001,0.9650961555588217,C
33307,Santa Rita Medalla Cab Svgn,62,991.38,15.99,42,31983675.070000008,0.9651260710292047,C
18836,Coppa La Rocca Gavi,62,991.38,15.989999999999998,33,31984666.450000007,0.9651559864995877,C
22230,Glam Prosecco,62,991.38,15.990000000000002,43,31985657.830000006,0.9651859019699706,C
17219,Honoro Vera Garnacha Calatyd,85,991.15,11.528461538461539,52,31986648.980000004,0.9652158104999693,C
39228,Eponymous Cab Svgn Napa,22,989.78,44.99,15,31987638.760000005,0.965245677689418,C
16568,Moonlight Meadery Sumptuous,76,987.24,12.99,60,31988626.000000004,0.9652754682328837,C
23423,Santa Rita RSV Chard,98,986.02,10.075714285714287,70,31989612.020000003,0.9653052219621369,C
16205,Sivas-Sonoma Cab Svgn,58,985.42,16.99,31,31990597.440000005,0.9653349575860398,C
16400,Zum Rsl,98,981.02,10.023898305084746,59,31991578.460000005,0.9653645604373735,C
23337,Ch Pichon Longevile 11 Comts,7,979.9300000000001,139.99,2,31992558.390000004,0.9653941303973206,C
41868,Goldeneye Anderson Pnt Nr,18,979.82,54.22076923076923,13,31993538.210000005,0.9654236970379536,C
26944,Jordan Chard Sonoma,35,979.65,27.99,8,31994517.860000003,0.9654532585487372,C
34138,Fat Bastard Shiraz,89,978.11,10.99,52,31995495.970000003,0.9654827735891217,C
1033,Chivas Regal w/ 2 Glasses,31,977.6899999999999,31.507241379310344,29,31996473.660000004,0.965512275955761,C
23373,M D 20/20 Banana Red,245,977.5500000000001,3.9900000000000007,20,31997451.210000005,0.9655417740978184,C
8728,Blue Nun Authentic White,59,977.41,16.79,40,31998428.620000005,0.9655712680152941,C
43184,Writer's Block Cab Franc,61,975.39,15.990000000000002,22,31999404.010000005,0.9656007009780904,C
20404,Tenuta Santo Pietro Pio Il C,81,975.19,12.07695652173913,46,32000379.200000007,0.9656301279057699,C
20512,Lacoste Borie Pauillac,25,974.75,38.99,2,32001353.950000007,0.9656595415561923,C
2650,Tanqueray Old Tom Gin,39,974.6099999999999,24.99,15,32002328.560000006,0.965688950982033,C
41416,Rihaku Nigori Dreamy Clouds,75,974.25,12.989999999999998,46,32003302.810000006,0.9657183495446636,C
889,DeKuyper Sour Apple Pucker,75,974.25,12.99,53,32004277.060000006,0.9657477481072941,C
19074,Roaring Meg Pnt Nr,48,972.52,20.247142857142858,35,32005249.580000006,0.9657770944661644,C
33574,Morgan Winery Syrah G-17 Mon,54,971.4599999999999,17.99,27,32006221.040000007,0.9658064088389159,C
24967,Terra d'Oro Ch Bl/Viognier,81,971.19,11.99,54,32007192.230000008,0.9658357150642597,C
34635,Riunite Lambrusco Rose,120,970.8,8.15,50,32008163.03000001,0.9658650095211258,C
23420,Dom D'Andezon CdRhone Red,74,969.26,13.135454545454547,55,32009132.29000001,0.9658942575075926,C
541,Juarez Gold Tequila,97,969.03,9.99,12,32010101.32000001,0.9659234985536751,C
36625,Talbott Logan Slpy Hl Pnt Nr,39,968.61,24.44454545454545,11,32011069.93000001,0.9659527269260124,C
