SKU,avg_daily_demand,std_daily_demand,lead_time_days,safety_stock_units,reorder_point_units,EOQ_units,annual_demand_units,days_on_hand_eoq,inventory_turns_eoq
32138,5.857142857142857,4.312382016410673,7,19,60,422,1247.0833333333333,72.04878048780488,2.955173775671406
3216,15.89655172413793,14.800058860921848,7,64,175,988,5608.833333333333,62.15184381778742,5.67695681511471
3218,5.191489361702128,4.941564168280343,7,22,58,453,1484.3333333333333,87.25819672131148,3.2766740250183957
3219,21.547619047619047,18.431418537778104,7,80,231,3335,5505.416666666666,154.77348066298342,1.6507996001999
3220,9.148936170212766,7.6271218670018675,7,33,97,520,2615.833333333333,56.83720930232558,5.030448717948717
32203,6.066666666666666,4.409498629200325,7,19,61,413,1107.1666666666665,68.07692307692308,2.680790960451977
3221,10.641509433962264,10.575905743395152,7,46,120,787,3431.0,73.95567375886525,4.3595933926302415
32263,16.933333333333334,13.051224589165423,7,57,176,988,6180.666666666666,58.346456692913385,6.255735492577597
3227,23.10169491525424,20.021277401851012,7,87,249,1358,8291.583333333332,58.78356566397652,6.105731467844869
32294,12.75,15.920229386026563,7,69,158,939,2171.75,73.6470588235294,2.3128328008519703
32296,2.0,0.0,7,0,14,38,12.166666666666666,19.0,0.3201754385964912
323,1.3125,0.6020797289396148,7,3,12,134,127.75,102.0952380952381,0.9533582089552238
3230,3.515151515151515,2.61152747593736,7,11,36,386,705.6666666666666,109.8103448275862,1.8281519861830742
32303,2.2,1.2071217242444348,7,5,20,183,200.75,83.18181818181817,1.0969945355191257
3231,6.788461538461538,6.7775191784441295,7,29,77,621,2147.4166666666665,91.47875354107649,3.4579978529253887
3233,2.3870967741935485,2.092485274417938,7,9,26,187,450.16666666666663,78.33783783783784,2.407308377896613
32338,1.7,1.2516655570345725,7,5,17,88,103.41666666666666,51.76470588235294,1.1751893939393938
3234,6.673913043478261,6.17541486802875,7,27,74,237,1867.5833333333333,35.5114006514658,7.880098452883263
3235,3.9347826086956523,3.3025389149901256,7,14,42,350,1101.0833333333333,88.95027624309392,3.1459523809523806
3236,3.0,3.1144823004794877,7,14,35,283,383.25,94.33333333333333,1.3542402826855124
32367,11.680851063829786,11.271561720000054,7,49,131,975,3339.75,83.46994535519126,3.4253846153846155
32368,11.728813559322035,14.972193201323044,7,65,147,789,4209.666666666666,67.27023121387283,5.335445711871567
3237,4.564102564102564,4.6328056282563574,7,20,52,289,1082.8333333333333,63.32022471910113,3.7468281430219146
3238,22.23728813559322,23.908834742117637,7,104,260,725,7981.333333333333,32.60289634146341,11.008735632183908
3239,1.7037037037037037,1.324758753504107,7,6,18,237,279.8333333333333,139.1086956521739,1.180731364275668
3243,71.78333333333333,54.02732882428122,7,235,737,2087,26200.916666666664,29.073601114464825,12.55434435393707
3244,22.52542372881356,20.298934855870534,7,88,246,1653,8084.75,73.38374717832957,4.890955837870538
3246,90.05,68.33899177343903,7,297,927,2735,32868.25,30.37201554691838,12.01764168190128
32479,6.767441860465116,6.30131206783962,7,27,74,568,1770.25,83.93127147766323,3.116637323943662
3250,3.5,3.5355339059327378,7,15,40,95,42.58333333333333,27.142857142857142,0.44824561403508767
32508,4.833333333333333,6.485211717013775,7,28,62,255,705.6666666666666,52.758620689655174,2.7673202614379084
3253,52.21666666666667,44.1096828858901,7,192,558,1750,19059.083333333332,33.51420363868497,10.89090476190476
32543,12.0,0.0,7,0,84,135,73.0,11.25,0.5407407407407407
32545,15.228571428571428,12.276437771998355,7,53,160,656,3242.4166666666665,43.07692307692308,4.942708333333333
32546,13.135135135135135,13.984440087631844,7,61,153,555,2956.5,42.25308641975309,5.327027027027027
3257,15.305084745762711,12.305387434229266,7,54,161,1265,5493.25,82.65227021040975,4.342490118577075
32592,2.361111111111111,1.9878599803777184,7,9,26,236,517.0833333333333,99.95294117647059,2.1910310734463274
32604,3.36,2.7970222261064235,7,12,36,276,511.0,82.14285714285714,1.8514492753623188
32619,2.65,1.9269556026896006,7,8,27,184,322.41666666666663,69.43396226415095,1.752264492753623
32648,30.333333333333332,34.658462740693246,7,151,363,1367,11071.666666666666,45.065934065934066,8.099244086808095
32649,9.654545454545454,7.9190772512827845,7,34,102,725,3230.25,75.09416195856873,4.455517241379311
32650,3.7419354838709675,3.2758484085346384,7,14,40,352,705.6666666666666,94.06896551724138,2.004734848484848
32652,7.214285714285714,7.266816373698955,7,32,82,732,1843.25,101.46534653465346,2.518101092896175
32669,1.0,0.0,7,0,7,48,18.25,48.0,0.3802083333333333
32670,3.25,2.935714743061999,7,13,36,301,395.41666666666663,92.61538461538461,1.3136766334440753
32675,7.795454545454546,8.275993709616191,7,36,91,633,2086.583333333333,81.20116618075801,3.2963401790416005
32679,3.1481481481481484,2.8379801010808823,7,12,34,360,517.0833333333333,114.35294117647058,1.4363425925925923
3268,6.0,4.358898943540674,7,19,61,623,2080.5,103.83333333333333,3.339486356340289
3271,1.7142857142857142,1.4960264830861913,7,7,19,156,73.0,91.0,0.46794871794871795
3272,18.666666666666668,17.225175374046753,7,75,206,798,5791.333333333333,42.75,7.257309941520467
32749,15.338983050847459,10.441314109215087,7,45,152,988,5505.416666666666,64.4110497237569,5.572284075573549
3276,51.5,44.004429669164836,7,192,552,1584,18797.5,30.75728155339806,11.867108585858587
3277,1.0,0.0,7,0,7,32,6.083333333333333,32.0,0.19010416666666666
3278,18.879310344827587,23.141879395852268,7,101,233,1291,6661.25,68.38173515981735,5.159759876065066
3279,2.4782608695652173,2.3329568678043695,7,10,27,142,346.75,57.29824561403509,2.441901408450704
32796,5.122448979591836,4.313895441193611,7,19,55,391,1526.9166666666665,76.33067729083666,3.9051577152600165
32803,1.8333333333333333,1.3291601358251257,7,6,19,67,66.91666666666666,36.54545454545455,0.9987562189054725
32805,1.8421052631578947,2.79410406818709,7,12,25,120,212.91666666666666,65.14285714285714,1.7743055555555556
32807,3.625,4.533604683755678,7,20,45,165,176.41666666666666,45.51724137931034,1.069191919191919
32809,2.347826086956522,1.1122743142757672,7,5,21,225,328.5,95.83333333333333,1.46
3282,31.21818181818182,39.28843525493405,7,171,390,4594,10445.083333333332,147.15783343040187,2.27363590190103
32826,13.169811320754716,17.704558136532786,7,77,169,495,4246.166666666666,37.58595988538682,8.578114478114477
32827,2.3846153846153846,1.7097008285302207,7,7,24,112,188.58333333333331,46.96774193548387,1.6837797619047616
32831,70.71929824561404,87.00261785592697,7,379,874,2197,24521.916666666664,31.066484743239887,11.161546047640721
32832,9.88888888888889,11.255750494388156,7,49,118,425,2707.083333333333,42.97752808988764,6.3696078431372545
32835,2.5238095238095237,4.331501444292125,7,19,37,189,322.41666666666663,74.88679245283019,1.7059082892416224
3285,2.6875,3.7187587534910977,7,16,35,229,261.5833333333333,85.20930232558139,1.1422852983988354
3286,3.1025641025641026,3.4166378656499794,7,15,37,162,736.0833333333333,52.21487603305785,4.5437242798353905
3288,3.935483870967742,4.999569873972278,7,22,50,254,742.1666666666666,64.54098360655738,2.9219160104986877
32900,1.3333333333333333,0.5,7,2,11,40,73.0,30.0,1.825
32906,61.05084745762712,71.39313782556262,7,311,738,1921,21912.166666666664,31.465574680732924,11.406645844178378
32907,67.82142857142857,70.90021339700085,7,309,784,2163,23104.5,31.89257503949447,10.681692094313453
32908,32.214285714285715,36.70110936431524,7,160,386,1359,10974.333333333332,42.186252771618626,8.075300466028942
32915,20.137254901960784,18.905046530324263,7,82,223,841,6247.583333333333,41.763388510223955,7.428755449861276
3292,1.25,0.5,7,2,11,19,30.416666666666664,15.2,1.6008771929824561
32924,14.710526315789474,13.552516261300049,7,59,162,397,3400.583333333333,26.987477638640428,8.565701091519731
3294,3.4444444444444446,2.8530128881031254,7,12,36,299,754.3333333333333,86.80645161290322,2.522853957636566
3295,27.366666666666667,26.22068446447024,7,114,306,1316,9988.833333333332,48.08769792935445,7.59029888551165
3296,2.5925925925925926,2.308167092659309,7,10,28,180,425.8333333333333,69.42857142857143,2.3657407407407405
32968,30.34285714285714,19.101805977358232,7,83,295,1135,6460.5,37.40583804143127,5.692070484581498
32969,25.258064516129032,12.787931138213832,7,56,233,975,4763.25,38.60153256704981,4.885384615384615
32987,12.0,0.0,7,0,84,135,73.0,11.25,0.5407407407407407
32988,10.879310344827585,10.333182092057141,7,45,121,1119,3838.583333333333,102.85578446909668,3.4303693774203157
32989,14.517857142857142,12.343553446569251,7,54,156,944,4945.75,65.02337023370234,5.239141949152542
330,1.0,0.0,7,0,7,27,6.083333333333333,27.0,0.22530864197530864
3300,49.69491525423729,44.317916606269755,7,193,541,6003,17836.333333333332,120.79706684856754,2.971236603920262
3301,2.4,2.6076809620810595,7,11,28,96,73.0,40.0,0.7604166666666666
33028,2.5625,4.718315377335432,7,21,39,95,249.41666666666666,37.073170731707314,2.625438596491228
3303,1.0,0.0,7,0,7,111,6.083333333333333,111.0,0.054804804804804805
33032,8.774193548387096,8.868331964239779,7,39,100,343,1654.6666666666665,39.091911764705884,4.824101068999028
33035,3.0,2.8823067684915684,7,13,34,331,492.75,110.33333333333333,1.4886706948640482
33037,4.788461538461538,5.788211611988487,7,25,59,380,1514.75,79.35742971887551,3.9861842105263157
33038,3.861111111111111,3.490008414052713,7,15,42,284,845.5833333333333,73.55395683453237,2.9774061032863846
33039,3.6363636363636362,3.846417294603945,7,17,42,304,973.3333333333333,83.60000000000001,3.2017543859649122
3304,1.0,0.0,7,0,7,35,12.166666666666666,35.0,0.3476190476190476
3305,9.893617021276595,8.393149490618995,7,37,106,681,2828.75,68.83225806451613,4.153817914831131
33055,4.8604651162790695,4.728743895172913,7,21,55,532,1271.4166666666665,109.45454545454545,2.389880952380952
3306,3.0,3.141125063837266,7,14,35,142,292.0,47.333333333333336,2.056338028169014
33075,3.0,3.0151134457776365,7,13,34,225,419.75,75.0,1.8655555555555556
3310,46.35,34.32932481673477,7,149,473,2403,16917.75,51.84466019417476,7.040262172284645
3314,4.590909090909091,3.545833990645608,7,15,47,288,1228.8333333333333,62.73267326732673,4.266782407407407
33143,11.553571428571429,11.358488444342395,7,49,130,891,3935.9166666666665,77.11901081916538,4.4174148896371115
33147,2.0,0.0,7,0,14,40,12.166666666666666,20.0,0.30416666666666664
33148,4.875,5.407437897506047,7,24,58,487,1186.25,99.8974358974359,2.4358316221765914
33149,57.65,60.63920111499166,7,264,668,2071,21042.25,35.923677363399825,10.160429744084983
3315,73.48333333333333,64.33848300574256,7,280,794,7361,26821.416666666664,100.1723746881379,3.6437191504777426
3316,28.476190476190474,32.40011901155355,7,141,340,1086,7275.666666666666,38.1371237458194,6.699508901166359
3320,6.688888888888889,8.1681816776558,7,36,83,628,1831.0833333333333,93.88704318936877,2.9157377919320595
33204,3.0,0.0,7,0,21,43,18.25,14.333333333333334,0.42441860465116277
33206,1.6428571428571428,0.744946343668492,7,3,14,128,139.91666666666666,77.91304347826087,1.0930989583333333
33209,12.0,0.0,7,0,84,235,146.0,19.583333333333332,0.6212765957446809
3321,5.114285714285714,4.22716306321689,7,18,54,484,1088.9166666666665,94.6368715083799,2.2498278236914597
33210,7.172413793103448,9.535905700925621,7,41,91,546,1265.3333333333333,76.125,2.317460317460317
33211,12.0,0.0,7,0,84,166,73.0,13.833333333333334,0.4397590361445783
33212,9.833333333333334,9.314162506012325,7,41,110,582,1435.6666666666665,59.1864406779661,2.4667812142038943
33213,19.6,17.686152775547317,7,77,214,475,596.1666666666666,24.23469387755102,1.2550877192982455
33214,6.966666666666667,7.8366219558021895,7,34,83,547,1271.4166666666665,78.51674641148325,2.324344911639244
33216,2.7857142857142856,2.006856379383569,7,9,28,236,237.25,84.71794871794872,1.0052966101694916
3324,2.1363636363636362,1.3902878956893903,7,6,21,107,285.91666666666663,50.08510638297873,2.672118380062305
3325,8.046511627906977,6.743439451553364,7,29,85,647,2104.833333333333,80.40751445086705,3.2532199896960323
3326,22.5,20.845505216216235,7,91,248,1263,7938.75,56.13333333333333,6.28562945368171
33265,3.2962962962962963,2.4932958541906367,7,11,34,303,541.4166666666666,91.92134831460675,1.7868536853685368
33267,2.230769230769231,1.2428255648381976,7,5,21,188,352.8333333333333,84.27586206896551,1.87677304964539
33278,6.428571428571429,7.902277711606881,7,34,79,635,1642.5,98.77777777777777,2.5866141732283463
3329,10.448275862068966,8.54948939440369,7,37,110,653,3686.5,62.49834983498349,5.645482388973966
33307,2.2962962962962963,1.3247587535041068,7,6,22,217,377.16666666666663,94.5,1.738095238095238
33326,2.44,1.2935738607954836,7,6,23,292,371.0833333333333,119.67213114754098,1.2708333333333333
33334,7.0,5.67243074776901,7,25,74,576,1490.4166666666665,82.28571428571429,2.587528935185185
33348,6.970588235294118,6.24007232921196,7,27,76,451,1441.75,64.70042194092827,3.1967849223946785
3335,9.518518518518519,14.798955522477064,7,64,131,754,3126.833333333333,79.21400778210116,4.146993810786914
33370,2.5238095238095237,2.2719825619719805,7,10,28,132,322.41666666666663,52.301886792452834,2.4425505050505047
3341,1.25,0.5,7,2,11,42,30.416666666666664,33.6,0.7242063492063492
3343,9.49090909090909,9.138588770362999,7,40,106,699,3175.5,73.64942528735632,4.542918454935623
3344,28.333333333333332,34.454424166321054,7,150,348,973,10341.666666666666,34.34117647058824,10.628639945186707
33441,1.9090909090909092,0.9438798074485389,7,4,17,78,127.75,40.857142857142854,1.6378205128205128
33446,3.4594594594594597,3.594707487671552,7,16,40,498,778.6666666666666,143.953125,1.5635876840696117
3345,26.2,21.191717459632407,7,92,275,2968,8766.083333333332,113.28244274809161,2.9535321203953275
3347,6.585365853658536,5.9328560144170766,7,26,72,286,1642.5,43.42962962962963,5.743006993006993
3348,36.86666666666667,37.97388338330753,7,165,423,862,13456.333333333332,23.38155515370705,15.61059551430781
3349,37.86440677966102,34.662141539546276,7,151,416,5240,13590.166666666666,138.38854073410923,2.5935432569974552
3350,1.7894736842105263,0.787326514818136,7,3,16,161,206.83333333333331,89.97058823529412,1.284679089026915
3351,25.066666666666666,24.23393521117049,7,105,280,1038,9149.333333333332,41.409574468085104,8.814386640976235
3352,7.326530612244898,7.5315662246254185,7,33,84,396,2183.9166666666665,54.050139275766014,5.514941077441077
3354,9.090909090909092,8.551094206077495,7,37,101,637,3041.6666666666665,70.07,4.7749869178440605
3355,1.4,0.8944271909999159,7,4,14,58,42.58333333333333,41.42857142857143,0.7341954022988505
3356,35.71666666666667,30.509288203212254,7,133,383,2076,13036.583333333332,58.12412505832944,6.279664418754013
33573,3.3157894736842106,3.272368042126289,7,14,37,320,766.5,96.5079365079365,2.3953125
33574,2.8421052631578947,2.9299821367437424,7,13,33,191,328.5,67.20370370370371,1.719895287958115
33578,2.2777777777777777,1.808657466206733,7,8,24,182,249.41666666666666,79.90243902439025,1.3704212454212454
33579,4.9523809523809526,4.515298552927299,7,20,55,396,1265.3333333333333,79.96153846153845,3.195286195286195
33581,1.9130434782608696,1.7297672854057793,7,8,21,223,267.66666666666663,116.56818181818181,1.2002989536621822
33582,16.444444444444443,21.69050454510876,7,94,209,931,5402.0,56.61486486486487,5.802363050483351
33586,3.4,4.8270073544588685,7,21,45,124,103.41666666666666,36.470588235294116,0.8340053763440859
33587,2.4827586206896552,1.844309581527005,7,8,25,163,438.0,65.65277777777777,2.687116564417178
3359,2.75,1.164964745021435,7,5,24,520,133.83333333333331,189.0909090909091,0.25737179487179485
336,1.0,0.0,7,0,7,19,6.083333333333333,19.0,0.3201754385964912
3361,1.3333333333333333,0.5163977794943223,7,2,11,87,48.666666666666664,65.25,0.5593869731800766
3362,7.982456140350878,7.152649928698193,7,31,87,961,2767.9166666666665,120.38901098901098,2.8802462712452304
3363,3.3541666666666665,3.3738013369184774,7,15,38,351,979.4166666666666,104.64596273291926,2.790360873694207
3364,11.407407407407407,12.44689628437171,7,54,134,539,3747.333333333333,47.25,6.952380952380952
3365,2.6052631578947367,2.0206966110084683,7,9,27,220,602.25,84.44444444444444,2.7375
3366,7.571428571428571,7.662136342648395,7,33,86,355,2256.9166666666665,46.88679245283019,6.357511737089202
3367,7.649122807017544,6.272078796625382,7,27,81,698,2652.333333333333,91.25229357798166,3.7999044890162366
33672,3.9310344827586206,3.432315279419987,7,15,43,341,693.5,86.74561403508773,2.033724340175953
3368,9.084745762711865,8.120404558448408,7,35,99,620,3260.6666666666665,68.24626865671641,5.259139784946236
33682,8.0,6.9084927970775745,7,30,86,493,2190.0,61.625,4.442190669371197
33683,5.558139534883721,5.513197696184067,7,24,63,401,1453.9166666666665,72.14644351464435,3.6257273482959267
33684,3.0,1.9694638556693238,7,9,30,262,620.5,87.33333333333333,2.368320610687023
33706,3.75,6.45531197012034,7,28,54,335,456.25,89.33333333333333,1.3619402985074627
33707,1.0,0.0,7,0,7,52,12.166666666666666,52.0,0.23397435897435898
3371,2.142857142857143,1.9518001458970666,7,8,23,429,91.25,200.20000000000002,0.2127039627039627
33717,4.0,4.242640687119285,7,18,46,46,48.666666666666664,11.5,1.0579710144927537
33719,1.6,0.8944271909999159,7,4,15,54,48.666666666666664,33.75,0.9012345679012346
3373,8.088888888888889,7.491881127479456,7,33,90,479,2214.333333333333,59.21703296703297,4.622825330549756
33731,4.75,3.692386887940179,7,16,49,420,1271.4166666666665,88.42105263157895,3.0271825396825394
33734,1.5,1.0,7,4,14,60,36.5,40.0,0.6083333333333333
3376,3.257142857142857,2.119140463140895,7,9,32,186,693.5,57.10526315789474,3.728494623655914
33765,1.0,0.0,7,0,7,14,6.083333333333333,14.0,0.4345238095238095
33767,2.8125,2.4005207768315606,7,10,30,214,273.75,76.08888888888889,1.2792056074766356
33768,2.0,1.452966314513558,7,6,20,131,231.16666666666666,65.5,1.7646310432569974
3377,3.090909090909091,1.9261950245827326,7,8,30,223,620.5,72.14705882352942,2.782511210762332
338,1.0,0.0,7,0,7,23,6.083333333333333,23.0,0.2644927536231884
33819,4.928571428571429,3.3436348753854954,7,15,50,324,839.5,65.73913043478261,2.5910493827160495
3385,8.711864406779661,8.17070217608395,7,36,97,607,3126.833333333333,69.6750972762646,5.151290499725425
33873,11.72549019607843,12.672929308368365,7,55,137,1059,3637.833333333333,90.31605351170569,3.435158954988983
33874,54.85,52.92650004279201,7,230,614,2002,20020.25,36.49954421148587,10.000124875124875
33879,3.5555555555555554,2.8465003254108545,7,12,37,342,584.0,96.1875,1.7076023391812865
3388,8.75925925925926,7.412216293683463,7,32,93,769,2877.4166666666665,87.79281183932346,3.741764195925444
3389,18.163636363636364,15.88006394749186,7,69,196,846,6077.25,46.57657657657658,7.183510638297872
3390,3.9047619047619047,2.852551479277454,7,12,39,258,997.6666666666666,66.07317073170732,3.8669250645994833
33930,1.0,0.0,7,0,7,22,6.083333333333333,22.0,0.2765151515151515
3395,2.9393939393939394,2.79440729336511,7,12,33,282,590.0833333333333,95.9381443298969,2.0924940898345152
33953,4.029411764705882,3.2332111265657093,7,14,42,372,833.4166666666666,92.32116788321169,2.240367383512545
3396,9.218181818181819,7.922520430161728,7,34,99,530,3084.25,57.49506903353057,5.819339622641509
33960,4.357142857142857,3.057647191748314,7,13,44,315,742.1666666666666,72.29508196721312,2.356084656084656
33961,3.0,2.8284271247461903,7,12,33,43,73.0,14.333333333333334,1.697674418604651
33963,12.06,15.05826778123661,7,66,150,1021,3668.25,84.66003316749585,3.5928011753183156
33965,5.310344827586207,3.5466629010931037,7,15,52,298,936.8333333333333,56.116883116883116,3.1437360178970915
33966,1.3333333333333333,0.5773502691896257,7,3,12,29,24.333333333333332,21.75,0.8390804597701149
33967,1.0,0.0,7,0,7,33,24.333333333333332,33.0,0.7373737373737373
3397,11.679245283018869,11.239993130482539,7,49,131,519,3765.583333333333,44.43780290791599,7.255459216441875
33971,1.0,0.0,7,0,7,33,18.25,33.0,0.553030303030303
33982,6.645161290322581,4.743756507921924,7,21,68,395,1253.1666666666665,59.44174757281553,3.172573839662447
33987,1.7692307692307692,1.5048639090015363,7,7,19,207,279.8333333333333,117.0,1.3518518518518519
33988,4.073170731707317,3.7642412509192273,7,16,45,384,1015.9166666666666,94.27544910179641,2.645616319444444
34014,2.3636363636363638,1.8586407545691703,7,8,25,73,158.16666666666666,30.884615384615383,2.1666666666666665
3402,1.3333333333333333,0.5163977794943223,7,2,11,87,48.666666666666664,65.25,0.5593869731800766
34020,4.769230769230769,5.2146244056794435,7,23,56,194,377.16666666666663,40.67741935483871,1.9441580756013743
34021,4.0,0.0,7,0,28,51,24.333333333333332,12.75,0.4771241830065359
34022,2.6,1.949358868961793,7,8,26,78,79.08333333333333,30.0,1.0138888888888888
3404,3.7586206896551726,3.3021115799893117,7,14,40,272,663.0833333333333,72.36697247706422,2.4378063725490193
3405,153.38333333333333,170.7557569485534,7,743,1817,1936,55984.916666666664,12.621971096381616,28.91782885674931
3406,3.75,6.53834841531101,7,28,54,191,273.75,50.93333333333333,1.4332460732984293
34060,4.769230769230769,3.4445051001000686,7,15,48,328,754.3333333333333,68.7741935483871,2.2997967479674792
3407,1.0,0.0,7,0,7,157,12.166666666666666,157.0,0.07749469214437367
3408,2.0555555555555554,2.208865085812228,7,10,24,148,225.08333333333331,72.0,1.5208333333333333
34082,2.1818181818181817,2.400757456228422,7,10,25,135,146.0,61.87500000000001,1.0814814814814815
3409,2.4210526315789473,1.9120044519252763,7,8,25,151,559.6666666666666,62.369565217391305,3.7064017660044146
3410,7.645833333333333,7.329594872358758,7,32,86,513,2232.583333333333,67.09536784741145,4.35201429499675
3412,3.0,2.2360679774997894,7,10,31,336,857.75,112.0,2.552827380952381
34123,4.043478260869565,5.076490026400356,7,22,50,533,565.75,131.81720430107526,1.0614446529080674
34133,42.78947368421053,44.946292093256496,7,196,496,1807,14837.25,42.230012300123,8.21098505810736
34134,47.833333333333336,51.26837551243082,7,223,558,1960,17459.166666666664,40.97560975609756,8.907738095238093
34135,6.0,0.0,7,0,42,82,36.5,13.666666666666666,0.4451219512195122
34137,6.309523809523809,4.539732963233417,7,20,64,542,1612.0833333333333,85.90188679245283,2.974323493234932
34138,3.423076923076923,3.4891039184647616,7,15,39,314,541.4166666666666,91.73033707865169,1.724256900212314
3414,3.6538461538461537,1.787563877287918,7,8,34,481,577.9166666666666,131.6421052631579,1.2014899514899513
34153,1.6666666666666667,0.5163977794943222,7,2,14,80,60.83333333333333,48.0,0.7604166666666666
3416,15.5,20.506096654409877,7,89,198,159,188.58333333333331,10.258064516129032,1.1860587002096434
34175,9.542372881355933,7.132543275907983,7,31,98,756,3424.9166666666665,79.22557726465364,4.5303130511463845
3420,12.4,15.42327951573232,7,67,154,864,3771.6666666666665,69.6774193548387,4.365354938271604
34219,3.4615384615384617,3.2401329507385244,7,14,38,253,547.5,73.08888888888889,2.16403162055336
3422,7.254545454545455,5.58840791552505,7,24,75,476,2427.25,65.6140350877193,5.099264705882353
3423,52.55172413793103,43.964168988733704,7,191,559,1172,18542.0,22.30183727034121,15.820819112627987
3424,1.4285714285714286,0.7867957924694432,7,3,13,87,60.83333333333333,60.9,0.6992337164750957
3425,4.450980392156863,4.225227688492993,7,18,49,343,1380.9166666666665,77.06167400881057,4.025996112730806
3427,9.777777777777779,9.287172461360026,7,40,108,490,3212.0,50.11363636363636,6.555102040816327
3432,1.5,1.0,7,4,14,64,36.5,42.666666666666664,0.5703125
34333,1.0,0.0,7,0,7,31,6.083333333333333,31.0,0.19623655913978494
34352,1.0,0.0,7,0,7,31,12.166666666666666,31.0,0.3924731182795699
3436,19.620689655172413,18.746534263283237,7,82,219,741,6922.833333333333,37.76625659050967,9.342555105713
3437,6.3061224489795915,5.192960305518796,7,23,67,457,1879.75,72.46925566343043,4.113238512035011
34388,2.090909090909091,0.9438798074485389,7,4,19,137,139.91666666666666,65.52173913043478,1.0212895377128952
3439,2.0,1.5206906325745546,7,7,21,197,401.5,98.5,2.0380710659898478
34393,4.738095238095238,3.609334266089387,7,16,49,422,1210.5833333333333,89.06532663316582,2.868680884676145
344,1.8387096774193548,0.778750032361621,7,3,16,186,346.75,101.15789473684211,1.864247311827957
3440,2.5,2.1213203435596424,7,9,26,47,30.416666666666664,18.8,0.6471631205673758
3441,3.0,0.0,7,0,21,39,18.25,13.0,0.46794871794871795
34427,8.777777777777779,8.229351263752338,7,36,97,468,2402.9166666666665,53.316455696202524,5.134437321937321
34428,13.784313725490197,14.273491129349113,7,62,158,712,4276.583333333333,51.652916073968704,6.006437265917603
34429,6.722222222222222,6.385748020222672,7,28,75,416,1472.1666666666665,61.88429752066116,3.5388621794871793
34430,4.378378378378378,4.5847049544675755,7,20,51,300,985.5,68.51851851851852,3.285
34431,8.0,7.0133800695527695,7,31,87,448,1606.0,56.0,3.5848214285714284
34439,8.407407407407407,8.738374527225147,7,38,97,631,2761.833333333333,75.05286343612336,4.376914949815108
3444,8.452830188679245,7.69256893605733,7,33,92,369,2725.333333333333,43.65401785714286,7.385727190605238
34460,16.098039215686274,16.15085744096676,7,70,183,907,4994.416666666666,56.342265529841654,5.506523337008452
34473,4.0,0.0,7,0,28,57,24.333333333333332,14.25,0.4269005847953216
34474,6.0,0.0,7,0,42,102,36.5,17.0,0.35784313725490197
3449,1.0,0.0,7,0,7,21,6.083333333333333,21.0,0.28968253968253965
34501,12.0,0.0,7,0,84,121,73.0,10.083333333333334,0.6033057851239669
34504,6.870967741935484,6.059383552165852,7,26,74,415,1295.75,60.39906103286385,3.122289156626506
34507,12.5,16.263455967290593,7,71,158,195,152.08333333333331,15.6,0.7799145299145298
34508,1.0,0.0,7,0,7,39,6.083333333333333,39.0,0.15598290598290598
34509,24.0,0.0,7,0,168,191,146.0,7.958333333333333,0.7643979057591623
3452,32.706896551724135,27.7747889095771,7,121,350,1694,11540.083333333332,51.79335793357934,6.81232782369146
34525,4.2727272727272725,5.6761062197761785,7,25,55,149,285.91666666666663,34.87234042553192,1.9189038031319907
3453,1.0,0.0,7,0,7,36,6.083333333333333,36.0,0.16898148148148148
34532,1.25,0.5,7,2,11,66,30.416666666666664,52.8,0.4608585858585858
3456,18.18867924528302,18.74326197266386,7,82,209,735,5864.333333333333,40.4097510373444,7.9786848072562355
3457,3.425,2.3846464017833884,7,10,34,207,833.4166666666666,60.43795620437957,4.026167471819646
3458,6.529411764705882,7.253558964195359,7,32,78,450,2025.75,68.91891891891892,4.501666666666667
34580,3.4545454545454546,3.297381881542881,7,14,38,126,231.16666666666666,36.473684210526315,1.8346560846560847
3460,1.7,1.1285761872936695,7,5,17,84,206.83333333333331,49.411764705882355,2.462301587301587
3461,1.0,0.0,7,0,7,22,12.166666666666666,22.0,0.553030303030303
3462,6.615384615384615,6.736362683385719,7,29,75,482,2092.6666666666665,72.86046511627907,4.341632088520055
34635,4.444444444444445,5.879124302487791,7,26,57,423,730.0,95.175,1.7257683215130024
3464,11.176470588235293,11.912524304030514,7,52,130,695,3467.5,62.184210526315795,4.989208633093525
34646,12.0,0.0,7,0,84,131,73.0,10.916666666666666,0.5572519083969466
34647,5.653846153846154,5.840643986064011,7,25,65,649,1788.5,114.7891156462585,2.7557781201848996
3467,2.5,1.9148542155126764,7,8,26,80,60.83333333333333,32.0,0.7604166666666666
34674,3.411764705882353,3.6922016387484136,7,16,40,280,352.8333333333333,82.06896551724138,1.2601190476190476
3468,1.5714285714285714,0.5345224838248488,7,2,13,94,66.91666666666666,59.81818181818182,0.7118794326241134
34694,1.5714285714285714,1.1578684470436789,7,5,16,134,133.83333333333331,85.27272727272728,0.9987562189054725
34703,12.0,0.0,7,0,84,121,146.0,10.083333333333334,1.2066115702479339
3472,4.026315789473684,3.514347750834856,7,15,43,310,930.75,76.99346405228758,3.0024193548387097
3473,1.0,0.0,7,0,7,33,6.083333333333333,33.0,0.18434343434343434
34735,5.0,1.1547005383792515,7,5,40,110,121.66666666666666,22.0,1.106060606060606
3475,1.0,0.0,7,0,7,28,12.166666666666666,28.0,0.4345238095238095
